"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0102597927223027,-0.011745524503375,-0.0088616125964765,0.1
"2","df_in[, -1]Diff_Index_1",0.000199212465735731,-0.00100360416180755,0.00142251778049407,0.1
"3","df_in[, -1]Diff_Index_2",0.000369766373006583,-0.000413598616533581,0.00187355094286449,0.1
"4","df_in[, -1]Lag_1",0.253728753073798,-0.131183780033608,0.679371771371801,0.1
"5","df_in[, -1]Lag_2",0.251865797267588,0.134936360339027,0.353212996475524,0.1
"6","df_in[, -1]Lag_3",0.0820032222888792,-0.0385005369831872,0.171874810691763,0.1
"7","df_in[, -1]Lag_4",0.0653679944456978,-0.0613356880318908,0.196218553114042,0.1
"8","df_in[, -1]Lag_5",-0.00357393254372666,-0.163137985806362,0.128250235364772,0.1
"9","df_in[, -1]Lag_6",0.185295129016102,0.0523475484079658,0.282549532162921,0.1
"10","df_in[, -1]Lag_7",0.0360310350687006,-0.0338316035784039,0.17004242548607,0.1
"11","df_in[, -1]Lag_8",0.091554885892155,-0.0235342952241384,0.266203574302562,0.1
