"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0295583229003197,-0.0307362011237095,-0.0275272916608,0.01
"2","df_in[, -1]Diff_Index_1",0.00181232914588483,-0.00287493209024887,0.00344891473195767,0.01
"3","df_in[, -1]Diff_Index_2",-0.00353364290203912,-0.00380945548171863,-0.00151854578890438,0.01
"4","df_in[, -1]Diff_Index_3",-7.36446403377592e-05,-0.00262221010977225,0.00618401666652243,0.01
"5","df_in[, -1]Diff_Index_4",0.0037467428651071,0.000175245615934801,0.0136053998994938,0.01
"6","df_in[, -1]Diff_Index_5",-0.000157225767339558,-0.00663237552236346,0.00653284289274394,0.01
"7","df_in[, -1]Diff_Index_6",-0.00834436174233785,-0.00881550655190708,0.00152388979657046,0.01
"8","df_in[, -1]Diff_Index_7",0.00122009180770272,-0.00541043170515078,0.00888915012434773,0.01
"9","df_in[, -1]Diff_Index_8",-0.000599182979644658,-0.0205491552036657,0.0048405012226661,0.01
"10","df_in[, -1]Diff_Index_9",0.00262148851192496,-0.00583356244677264,0.0137653498987783,0.01
"11","df_in[, -1]Diff_Index_10",-0.00546825289109807,-0.0180279204223956,0.00044396831928786,0.01
"12","df_in[, -1]Lag_1",0.527075130397709,-0.110838832126881,1.00117701861658,0.01
"13","df_in[, -1]Lag_2",0.341793231534289,-0.0306355541619316,0.349524605077236,0.01
"14","df_in[, -1]Lag_3",-0.161564156850215,-0.294096145081682,0.074216011107873,0.01
"15","df_in[, -1]Lag_4",0.367177903535017,0.324368303741966,0.487938337358943,0.01
"16","df_in[, -1]Lag_5",-0.0934958107271027,-0.196437239128423,-0.0493609203209458,0.01
"17","df_in[, -1]Lag_6",0.206033565064816,0.165809462067735,0.37473023970162,0.01
"18","df_in[, -1]Lag_7",0.115757553539367,-0.0315168839284773,0.373766168361513,0.01
