"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0147051869525353,-0.0215247927093351,-0.00830442313374963,0.05
"2","df_in[, -1]Diff_Index_1",-9.58235474122807e-05,-0.00188851189330894,0.00310719198068909,0.05
"3","df_in[, -1]Diff_Index_2",0.000690535258178702,-0.000930144786530104,0.00162186684562192,0.05
"4","df_in[, -1]Diff_Index_3",-0.00129843348839708,-0.00256600080376248,0.0013197487653822,0.05
"5","df_in[, -1]Diff_Index_4",0.00224938975605584,-4.70794653606114e-05,0.00471195770055261,0.05
"6","df_in[, -1]Diff_Index_5",0.000959635806134402,-0.00146786848490735,0.00247822913960809,0.05
"7","df_in[, -1]Lag_1",0.0432667786614589,-0.434071069271767,1.12097334365398,0.05
"8","df_in[, -1]Lag_2",0.289332703856969,0.0743867221016603,0.458416596455451,0.05
"9","df_in[, -1]Lag_3",0.00967335041926387,-0.225178545711514,0.315167987702589,0.05
"10","df_in[, -1]Lag_4",-0.0489859758537082,-0.15255308658646,0.154981173166101,0.05
"11","df_in[, -1]Lag_5",0.0152376839114175,-0.182031937605427,0.317436155155207,0.05
"12","df_in[, -1]Lag_6",0.409779841062676,0.137223937647593,0.506134398778716,0.05
"13","df_in[, -1]Pos_Val_for_Lag_1",0.00304045686945615,-0.00119314046593969,0.00634927489047285,0.05
"14","df_in[, -1]Pos_Val_for_Lag_2",-0.000156588542983145,-0.0035195417422391,0.00533051915491363,0.05
"15","df_in[, -1]Pos_Val_for_Lag_3",0.000775847162971137,-0.00487502803395181,0.00473694983354136,0.05
"16","df_in[, -1]Pos_Val_for_Lag_4",0.00246406538621423,-0.000699620726829491,0.00487571996589493,0.05
"17","df_in[, -1]Pos_Val_for_Lag_5",-4.51342526635808e-05,-0.00328509136398213,0.00248618442907024,0.05
"18","df_in[, -1]Pos_Val_for_Lag_6",-0.00334229923842315,-0.00641964282638551,0.00307567400140824,0.05
