Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2016-01-06,-0.0126944555834765,-0.0100232927968561,-0.0144279093952625,-0.00825000018596151,-0.0107236954565583,-0.0106592761522753,-0.0140454689702591,-0.00982145637996315,-0.0103022858564541
2016-01-07,-0.0242840622809242,-0.0140939845391986,-0.0127497732739396,-0.00771067912195324,-0.0116896059801683,-0.0114879583346332,-0.016365780271843,-0.0103605065398335,-0.0103722514924113
2016-01-08,-0.0110370977392966,-0.0136386453599119,-0.0204262892590709,-0.00630682688631003,-0.0198118004628546,-0.0138927959688352,-0.0229681458936937,-0.0132381891265151,-0.0104126590171059
2016-01-11,0.000989390418147273,-0.0119890086088863,-0.0203940421119212,-0.0074868206246329,-0.0189882382667487,-0.0136482154765036,-0.0239524400125571,-0.0125943948180887,-0.0106294427035881
2016-01-12,0.00803607724959665,-0.0143940683783779,-0.0200336426058085,-0.00818994863541182,-0.0242736567638762,-0.011913546953967,-0.0215788359814269,-0.0114087738441626,-0.0106031634312527
2016-01-13,-0.0252570602686362,-0.00795412870446552,-0.0120412196617302,-0.0088809395129003,-0.0120868482473293,-0.0116169045217701,-0.0180778261342953,-0.01087056345461,-0.0106109644819545
2016-01-14,0.016283555390447,-0.0125261657388715,-0.0171967467350771,-0.0061527189802971,-0.0168612834722778,-0.0141197958107235,-0.024396110160209,-0.0138214649031587,-0.0106314894346084
2016-01-15,-0.021699822639464,-0.00409200896035121,-0.017145281036522,-0.00913618596735681,-0.0120643908071903,-0.0146190711149862,-0.0190643769767183,-0.0139018997547085,-0.0106344788173526
2016-01-19,0.00133034790280462,-0.011916918687798,-0.0156217923575925,-0.00746928867379117,-0.0105003002008762,-0.0159085139778084,-0.0247609344471952,-0.0152800499103749,-0.0106875701079684
2016-01-20,-0.0128979412799497,-0.0130892416997465,-0.0193837514428686,-0.00787928445165331,-0.0227562383729233,-0.0136889622916352,-0.0223138574636114,-0.013879013348985,-0.0107103399703019
2016-01-21,0.00558641177454877,-0.00804424114020041,-0.0122947637334371,-0.00777803163488696,-0.0057004546022465,-0.0137860396267611,-0.0241114644785075,-0.0135486972638859,-0.0110340591145966
2016-01-22,0.0203075309621257,-0.00881140984778477,-0.0177098074384159,-0.00821663317994526,-0.017924886428921,-0.0127298721944172,-0.02035820551157,-0.0125682594350801,-0.0110228977460002
2016-01-25,-0.0152320934352126,-0.00724587225370185,-0.0032919829345944,-0.00889647170052486,-0.00422455093665547,-0.0142004578721935,-0.014553404287905,-0.0135558267054544,-0.0109990771727734
2016-01-26,0.0135510713966305,-0.012607183981952,-0.0147976304385799,-0.00734162886690451,-0.0149368476622529,-0.0145366504935575,-0.0185720479572426,-0.014067422571699,-0.0111956720585262
2016-01-27,-0.0109430181511474,-0.00723742829666527,-0.00827558234386998,-0.00857442319017631,-0.00942067277201115,-0.0145329786345461,-0.0146892774427088,-0.0137788994694616,-0.0111828109161274
2016-01-28,0.00519570842572481,-0.0140261122715283,-0.013535078502306,-0.00704391226801725,-0.0178870939018944,-0.0141270826756374,-0.016808378050116,-0.0133211891839938,-0.0110937459991534
