"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0225482011914735,-0.0263911252995717,-0.0197770919598067,0.01
"2","DF",-0.00107172314942031,-0.00119469722454666,-0.000456667132776309,0.01
