"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0337390430101968,-0.0696692760697424,-0.0130719399399005,0.01
"2","df_in[, -1]Diff_Index_1",0.000647883387847049,-0.004527050640127,0.00334536366386423,0.01
"3","df_in[, -1]Diff_Index_2",-0.00306612891229257,-0.00489271226044015,0.0055799178734678,0.01
"4","df_in[, -1]Diff_Index_3",0.00110872078648324,-0.00408924642983631,0.00426557752750045,0.01
"5","df_in[, -1]Diff_Index_4",0.00599005260638486,-0.00267680860578952,0.00942659088966021,0.01
"6","df_in[, -1]Diff_Index_5",-0.00143685450836206,-0.011179061901151,0.00961229640319876,0.01
"7","df_in[, -1]Diff_Index_6",-0.00440740999428894,-0.0150201873584651,0.0107900362433907,0.01
"8","df_in[, -1]Diff_Index_7",0.00159786870586526,-0.0154802679740437,0.0159840303886327,0.01
"9","df_in[, -1]Diff_Index_8",0.00421437887253404,-0.0221462333165976,0.00947373449200378,0.01
"10","df_in[, -1]Lag_1",0.526408199388225,-1.16588830621408,1.20473443096786,0.01
"11","df_in[, -1]Lag_2",0.406910037437619,0.072156786160253,0.568625902505574,0.01
"12","df_in[, -1]Lag_3",7.64767124899383e-05,-0.544288239084379,0.445691553073366,0.01
"13","df_in[, -1]Lag_4",0.296825771405167,-0.0212573450886767,0.57110999641111,0.01
"14","df_in[, -1]Lag_5",-0.161822943041476,-0.421049273882642,0.28716503171037,0.01
"15","df_in[, -1]Lag_6",0.316885586722347,-0.291992933992827,0.538310041792535,0.01
"16","df_in[, -1]Lag_7",0.0448871906540857,-0.552136266629818,0.488531090199951,0.01
"17","df_in[, -1]Lag_8",-0.0211710089728379,-0.259416824314314,0.0279799478330745,0.01
"18","df_in[, -1]Lag_9",-0.202926435171795,-0.644077108274825,0.337223280745464,0.01
"19","df_in[, -1]Lag_10",-0.136252521689151,-0.155705812707238,0.139937119338138,0.01
"20","df_in[, -1]Pos_Val_for_Lag_1",-0.00197258602766909,-0.00542743419419198,0.0240464857078477,0.01
"21","df_in[, -1]Pos_Val_for_Lag_2",-0.00993246106516391,-0.0213774439960007,0.018023080800186,0.01
"22","df_in[, -1]Pos_Val_for_Lag_3",-0.000151117961780687,-0.0167079568402738,0.0181553844571726,0.01
"23","df_in[, -1]Pos_Val_for_Lag_4",0.00229257443774557,-0.0146133628616407,0.0197704486374829,0.01
"24","df_in[, -1]Pos_Val_for_Lag_5",0.00170567130971517,-0.0115767834686015,0.0349469279839316,0.01
"25","df_in[, -1]Pos_Val_for_Lag_6",-0.0033254448731169,-0.0151252410443656,0.0295955504196793,0.01
"26","df_in[, -1]Pos_Val_for_Lag_7",0.000743807499033061,-0.01578970959058,0.0257928736116766,0.01
"27","df_in[, -1]Pos_Val_for_Lag_8",0.00592830252858006,-0.00957184116483153,0.0188876993020366,0.01
"28","df_in[, -1]Pos_Val_for_Lag_9",0.00831632124694958,-0.00662435176556674,0.0245891702000253,0.01
"29","df_in[, -1]Pos_Val_for_Lag_10",0.00557465587965053,-0.0166435828354544,0.0128763375413295,0.01
