"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0168087907309279,-0.0248549910100023,-0.00946341001701676,0.1
"2","df_in[, -1]Diff_Index_1",-0.000101432507135217,-0.00208698291236482,0.00133504793535061,0.1
"3","df_in[, -1]Diff_Index_2",0.000256682253548656,-0.00234212132967728,0.000934864934655505,0.1
"4","df_in[, -1]Lag_1",-0.0948076198495087,-0.656180964036102,0.558488983298695,0.1
"5","df_in[, -1]Lag_2",0.223999104381732,0.00980418335881395,0.41573865645657,0.1
"6","df_in[, -1]Lag_3",-0.0533611956063238,-0.27407586662325,0.124328852434848,0.1
"7","df_in[, -1]Lag_4",0.206116596627159,-0.0647264526393248,0.367726332098291,0.1
"8","df_in[, -1]Lag_5",-0.156090135690717,-0.307095667883686,0.245234866895072,0.1
"9","df_in[, -1]Lag_6",-0.0431887190952544,-0.183309395065669,0.198928782723866,0.1
"10","df_in[, -1]Lag_7",0.0820821599473685,-0.0246964968673536,0.315009613828129,0.1
"11","df_in[, -1]Lag_8",-0.0329022456611076,-0.243991691983467,0.198151578596106,0.1
"12","df_in[, -1]Lag_9",-0.0595901432988186,-0.365498276383616,0.161648747369779,0.1
"13","df_in[, -1]Lag_10",0.198309698018646,0.0417575868486135,0.3128788706991,0.1
"14","df_in[, -1]Pos_Val_for_Lag_1",0.00374950848909014,0.00052815352075586,0.00857460530623633,0.1
"15","df_in[, -1]Pos_Val_for_Lag_2",-0.00121740785422456,-0.00524147544818975,0.00181164306318795,0.1
"16","df_in[, -1]Pos_Val_for_Lag_3",0.0018363019201991,-0.00139950339790934,0.00531064839770599,0.1
"17","df_in[, -1]Pos_Val_for_Lag_4",-0.00109879099509828,-0.00538328072989825,0.00356355689585945,0.1
"18","df_in[, -1]Pos_Val_for_Lag_5",0.00228687617589336,-0.00296164087743282,0.00684362463482293,0.1
"19","df_in[, -1]Pos_Val_for_Lag_6",0.00273449712097537,-0.00126703649019768,0.00571433239019604,0.1
"20","df_in[, -1]Pos_Val_for_Lag_7",0.000109444366391623,-0.00488512087573195,0.00314414075199343,0.1
"21","df_in[, -1]Pos_Val_for_Lag_8",0.00159654530627266,-0.00222076417209544,0.00529551065158044,0.1
"22","df_in[, -1]Pos_Val_for_Lag_9",0.00236886664900812,-0.00159362240118512,0.00864894875748637,0.1
"23","df_in[, -1]Pos_Val_for_Lag_10",-0.00248747480657822,-0.00653343237002113,0.00242278837382292,0.1
