Index,PG,MV CAViaR,MV CAViaR + AR(1),MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2014-03-21,-0.00388593846954599,-0.0163303543388078,-0.0164642701091818,-0.015633312545248,-0.0148936328248085,-0.013793181684661,-0.0131015723655913,-0.0126942844005298,-0.0132340685309881
2014-03-24,-0.00414417998064298,-0.0175408881790371,-0.0172993217548093,-0.0132666060115329,-0.019718119548782,-0.0134839756725305,-0.0135918932082166,-0.0124480604610376,-0.0131822081008987
2014-03-25,0.00473456688946161,-0.0176594463393751,-0.0175802953872872,-0.0133110186326906,-0.0202345692357778,-0.0132732929922177,-0.014119329926528,-0.0122002026457576,-0.0131647115195478
2014-03-26,-0.00721827432005284,-0.0163481064507455,-0.0162045339046973,-0.015221463814341,-0.013866793727303,-0.0132244475301413,-0.0134154229475,-0.0120428098083596,-0.0131813975708513
2014-03-27,-0.00211045263790322,-0.0181043345939766,-0.0180292460395281,-0.0126382033950206,-0.0199576720329452,-0.013749563200781,-0.0149316674794157,-0.0122161246076178,-0.013177317108064
2014-03-28,0.00491787570369961,-0.0171672772904612,-0.0166904706082346,-0.0135101632915342,-0.019102503404322,-0.0130401445983251,-0.0147463125285146,-0.0119116187945566,-0.0131424195646057
2014-03-31,0.00816129826447742,-0.0164765884682885,-0.0166422304746849,-0.015454300492739,-0.0149138030134402,-0.0130627682055351,-0.0139521272407469,-0.0118025846194832,-0.013152226656894
2014-04-01,0.00660843341169937,-0.015754103485983,-0.0154101989531469,-0.0158495211921364,-0.0135234243147277,-0.0138241835204128,-0.0132934793183763,-0.0121426496642376,-0.013148568735921
2014-04-02,0.00334120105451863,-0.0164314021548404,-0.0169930315681991,-0.0160723018347769,-0.0163921651378835,-0.0141332482517839,-0.0126343085839308,-0.0122205392171184,-0.0131454533172972
2014-04-03,-0.001324621047468,-0.016609327815954,-0.01658652164747,-0.0149905646628394,-0.0141373101483266,-0.0136425824387732,-0.0120501463906257,-0.0119777760702585,-0.01311298642919
2014-04-04,-0.0118924971251326,-0.0171166282788796,-0.0167647090948418,-0.0137605765970875,-0.0195926229323665,-0.0127677171700144,-0.0119354096008103,-0.0116648130241696,-0.013083350653988
2014-04-07,-0.0111130045125529,-0.0185316884556292,-0.0179654689695793,-0.011305471891771,-0.0178805981297607,-0.0143385300323809,-0.0149927213586494,-0.0127535563665568,-0.0129932419560052
2014-04-08,0.00411466017108264,-0.0185947536247306,-0.0183786126263885,-0.011694732000922,-0.0191200096759235,-0.0155919343966236,-0.0175540741270875,-0.0134705075511301,-0.01297578217088
2014-04-09,0.0106933200669577,-0.0163545830995161,-0.0160456583808816,-0.0149823027154833,-0.0132576017063628,-0.0151098292436929,-0.0165066093418222,-0.0131652474316737,-0.0129897750938378
2014-04-10,-0.0212297830702068,-0.0156441364095872,-0.0158088943799939,-0.0167225523298922,-0.0154564942842848,-0.0161695184198953,-0.0154136097065681,-0.0137186320009839,-0.0126041457516079
2014-04-11,-0.00904910342657761,-0.0199472110361382,-0.0195215255428011,-0.00934169023478106,-0.0174664392541787,-0.019566808132334,-0.0209345398514919,-0.0167985146462628,-0.0131174553296829
2014-04-14,0.00784708900033415,-0.0183499804875579,-0.018238752007984,-0.0122134837176696,-0.0196643577088705,-0.019646522343405,-0.0223661603795577,-0.0166456718615039,-0.0130781654274394
2014-04-15,0.00686406959323271,-0.0159169888729999,-0.0158078967323423,-0.0159267240407689,-0.0142756697664109,-0.0194756147941153,-0.0209023812081162,-0.0163895943991402,-0.0130970582495484
2014-04-16,0.0104232587964912,-0.0159792026970723,-0.0157116003805383,-0.0156120519350537,-0.0136549566705731,-0.0191158132415125,-0.0194695112391288,-0.0160416988155399,-0.0130203902528373
2014-04-17,0.0013958093976445,-0.0155535099320054,-0.0154596769592696,-0.0165021833186402,-0.0145698667795454,-0.0196104482383638,-0.0180112704596987,-0.0161860626691002,-0.0129508988709914
2014-04-21,0.00348130358792709,-0.0170307322348204,-0.0172897152390903,-0.0147386696111211,-0.0148918833378397,-0.017978607215505,-0.0170323154994162,-0.0155351417828998,-0.0129747930579532
2014-04-22,0.00453424598202901,-0.0166372801563887,-0.0167105695678007,-0.0150811879233518,-0.0144705467069099,-0.0170311198900569,-0.0160393708250757,-0.0150128059090599,-0.0129535561245601
2014-04-23,-0.00234475786720711,-0.0165286767833167,-0.0166879757709636,-0.0153660710476063,-0.0148564372035127,-0.0164448543886277,-0.0150285924554464,-0.0145806000094011,-0.0129357322664164
2014-04-24,0.00202527381982609,-0.0173293492016058,-0.0171087108988055,-0.0136182197925975,-0.0199334136920593,-0.0151783630382478,-0.0150697665207128,-0.014080935742126,-0.012917659719872
2014-04-25,-0.00823267079210233,-0.0167714076553208,-0.0166937169623134,-0.0146672899900036,-0.0138302212570096,-0.0144739802270916,-0.0142686025448175,-0.0136103370167218,-0.0130551838642353
2014-04-28,0.0031622419186208,-0.0179266412886047,-0.0172050785198042,-0.0120127547582511,-0.0177090637272642,-0.0150545163591917,-0.0158685153247683,-0.0137288961599653,-0.013047853949378
2014-04-29,0.00464425529884238,-0.0165979052145535,-0.0165008277663868,-0.0149049962785273,-0.0138730780064596,-0.0140712112753196,-0.015122731358218,-0.0133389233548087,-0.0130135482045708
2014-04-30,0.00297875576565954,-0.0166519645792291,-0.0170890280558098,-0.0155632188556204,-0.01579179212379,-0.0138362938552087,-0.0142301061222759,-0.0130862524285551,-0.0130733351297494
