"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0117889645335021,-0.0140037466968026,-0.0102431792762647,0.1
"2","df_in[, -1]Diff_Index_1",-0.00056500172694092,-0.00923315043672376,0.00827281844359612,0.1
"3","df_in[, -1]Diff_Index_2",0.0010188898855376,-0.00132070887048669,0.00380476432305217,0.1
"4","df_in[, -1]Diff_Index_3",-0.000592022407094626,-0.00226821336708611,0.00264051101501494,0.1
"5","df_in[, -1]Diff_Index_4",-0.00365981257196813,-0.00589174959682554,-0.00080826038487689,0.1
"6","df_in[, -1]Diff_Index_5",0.00179558044531889,-0.00137680209304508,0.00419616166581399,0.1
"7","df_in[, -1]Diff_Index_6",-0.000109506327987302,-0.00426840236430985,0.00374971722719088,0.1
"8","df_in[, -1]Diff_Index_7",0.00230913577660291,-0.00281838239274043,0.00677876614073132,0.1
"9","df_in[, -1]Lag_1",-0.0281803673827534,-2.30820350752409,2.27829316396512,0.1
"10","df_in[, -1]Lag_2",0.163450146023857,0.0579230040674906,0.324065241222481,0.1
"11","df_in[, -1]Lag_3",0.0290245728439777,-0.0460638230281451,0.13699987984956,0.1
"12","df_in[, -1]Lag_4",0.217841735846578,0.0776425009810177,0.401184770770909,0.1
"13","df_in[, -1]Lag_5",-0.0355132942583357,-0.0939808482316737,0.156034612740795,0.1
"14","df_in[, -1]Lag_6",0.0913810204262919,0.00497013977640234,0.197377348900027,0.1
"15","df_in[, -1]Lag_7",0.100899925805021,0.0177274094729607,0.210618330264903,0.1
"16","df_in[, -1]Lag_8",0.0349215749088771,-0.0886606570697136,0.205070820988809,0.1
"17","df_in[, -1]Lag_9",0.00586198966381038,-0.115514114297094,0.103967078503785,0.1
"18","df_in[, -1]Lag_10",0.178493219367399,0.0183161289241317,0.256694805004927,0.1
