"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0420647791601871,-0.0636320467906046,-0.0106555506309913,0.01
"2","df_in[, -1]Diff_Index_1",-0.00398396654388649,-0.0175698874657052,0.011548605729894,0.01
"3","df_in[, -1]Diff_Index_2",0.00555630706806624,0.000783466683838766,0.00880770307911582,0.01
"4","df_in[, -1]Diff_Index_3",0.00425747213838977,-0.00923044638157022,0.0126541022969305,0.01
"5","df_in[, -1]Diff_Index_4",-0.00479134599461373,-0.00938082878776886,0.00363574574851656,0.01
"6","df_in[, -1]Diff_Index_5",-0.00326917140243206,-0.00605544721262399,0.000532876685520554,0.01
"7","df_in[, -1]Diff_Index_6",-0.00441488882442745,-0.00445724079553615,0.00475637770144634,0.01
"8","df_in[, -1]Diff_Index_7",0.00376743133546911,-0.0103177356933203,0.0110255844084649,0.01
"9","df_in[, -1]Diff_Index_8",0.00303245158429386,-0.0135896942718726,0.0112978486225781,0.01
"10","df_in[, -1]Diff_Index_9",-0.00661250158559803,-0.0107917681326631,0.00992337822882352,0.01
"11","df_in[, -1]Lag_1",-0.829531371956503,-4.1824771463846,2.98765914285845,0.01
"12","df_in[, -1]Lag_2",0.270706776728031,-0.0648583663013017,0.366153044996994,0.01
"13","df_in[, -1]Lag_3",-0.0117011288047112,-0.276708541057054,0.247336560333252,0.01
"14","df_in[, -1]Lag_4",0.156519221379646,-0.208021136786824,0.488147695860201,0.01
"15","df_in[, -1]Lag_5",-0.11341775841773,-0.486425862224752,0.0742910334310964,0.01
"16","df_in[, -1]Lag_6",0.0631756126272042,-0.418400660226608,0.38758937718293,0.01
"17","df_in[, -1]Lag_7",-0.168916312308547,-0.531595429449383,0.174333693260115,0.01
"18","df_in[, -1]Lag_8",-0.0959302124420764,-0.243926855360627,-0.0344107104405567,0.01
"19","df_in[, -1]Lag_9",-0.348765290309368,-0.51964465186145,0.182159369055437,0.01
"20","df_in[, -1]Pos_Val_for_Lag_1",0.000173945512311468,-0.00560918136376435,0.011421890930678,0.01
"21","df_in[, -1]Pos_Val_for_Lag_2",-0.00354585315477352,-0.0133901881121144,0.0100426592879187,0.01
"22","df_in[, -1]Pos_Val_for_Lag_3",-0.000511289051347499,-0.00795220367337952,0.0107242180300487,0.01
"23","df_in[, -1]Pos_Val_for_Lag_4",0.00795523466252874,-0.00800009163425788,0.0170233678145735,0.01
"24","df_in[, -1]Pos_Val_for_Lag_5",-0.000772759673512897,-0.00387074667757614,0.0187592095078538,0.01
"25","df_in[, -1]Pos_Val_for_Lag_6",0.0033601230680812,-0.0132518734065066,0.0184834881743013,0.01
"26","df_in[, -1]Pos_Val_for_Lag_7",0.00563681316453699,-0.0140873175360606,0.022474389614913,0.01
"27","df_in[, -1]Pos_Val_for_Lag_8",0.0072603165699536,-0.000906082254743917,0.0168466398470586,0.01
"28","df_in[, -1]Pos_Val_for_Lag_9",0.00797186904037965,0.000424905547045337,0.0196801109457826,0.01
