Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2008-01-04,-0.0248118342004231,-0.00900899450885841,-0.011403824969565,-0.00650680878482777,-0.00978511322716104,-0.0106862941308743,-0.0130244022840777,-0.0110678713039141,-0.0100283120557638
2008-01-07,-0.000849645663245191,-0.0103686319634658,-0.00842633355050991,-0.00203675707119694,-0.0127440133349721,-0.0132288758185838,-0.0158124640755702,-0.0133750969882566,-0.0100909531983314
2008-01-08,-0.0162801552029759,-0.00880223602395003,-0.00869916827613218,-0.00278901567238965,-0.00745187035549858,-0.0122612091203292,-0.0153267847288111,-0.0128139792741785,-0.0101136158210232
2008-01-09,0.0104552681751429,-0.0100074541656132,-0.0116292655664748,-0.00398904564895906,-0.0141655403322206,-0.0131246937894633,-0.0170751809253517,-0.0132845904667511,-0.0103722535388562
2008-01-10,0.00653267910319322,-0.00823701248584634,-0.012053680130545,-0.00657730925652058,-0.00875682022866917,-0.0132428770866003,-0.0159867064655625,-0.0131331230721442,-0.0103362099915402
2008-01-11,-0.00810126171448111,-0.00860999040853735,-0.0129927436596641,-0.00976231993056243,-0.0101710136495587,-0.012909532642355,-0.0153053733945685,-0.0127470046784747,-0.0100397720312152
2008-01-14,0.00803070549721419,-0.00969391592148354,-0.0103604940151221,-0.00703655767286145,-0.00803906334370135,-0.0127877664625565,-0.0155667009265152,-0.0124792494953874,-0.0100300194300478
2008-01-15,-0.0222590643071836,-0.00843125748315692,-0.0107313252369552,-0.00841030756237329,-0.00942647309605513,-0.0126712482377209,-0.0148132847743452,-0.0122298358158781,-0.0100233287313496
2008-01-16,-0.00864974291040976,-0.0104232295028577,-0.0110791278096096,-0.00343799889861331,-0.0108032581787855,-0.0141590119616537,-0.0174159996078285,-0.0137032693996286,-0.0103360801535324
2008-01-17,-0.0262580046915497,-0.00957101663184746,-0.0132299492753205,-0.000486372189135836,-0.00907998731841983,-0.01396319411225,-0.0178244696409516,-0.0134176563819161,-0.0102902110203692
2008-01-18,-0.010320789154652,-0.0107977257305359,-0.0190338917680237,0.00059871779964248,-0.0151597613415333,-0.0158825240636137,-0.0203994147484818,-0.0158168135929904,-0.0104907406188382
2008-01-22,-0.010198346864426,-0.00960562319331861,-0.0155451810014523,-0.00190807327170401,-0.0101317880171885,-0.0157424876424469,-0.0208910644877,-0.0153415564585682,-0.0105016190661903
2008-01-23,0.0237370018747995,-0.00963967851396841,-0.0163684113138724,-0.0025965260510431,-0.0131688280335574,-0.0156036593750902,-0.0213461773397216,-0.0150886014455957,-0.0105231423911252
2008-01-24,0.00840611462597618,-0.00740917765298112,-0.0100474056024927,-0.0101036188243538,-0.00863812671016429,-0.0168620822682643,-0.0197554623877741,-0.0161424791225368,-0.0105233443786076
2008-01-25,-0.0145510126590036,-0.00884054298150167,-0.00914311017053503,-0.0134152193657153,-0.0110045403692962,-0.0164466590089546,-0.0188171608151615,-0.015498636381419,-0.0104821769355254
2008-01-28,0.0164012399212083,-0.00993818497439063,-0.00816565470183519,-0.00608184766989459,-0.00681699350179532,-0.0166888623654609,-0.0198309122469079,-0.0155191299621194,-0.0108628999250464
2008-01-29,0.00494177411109931,-0.00796807067672088,-0.00928925636827936,-0.00873857994473013,-0.00807018813286992,-0.0166595634199534,-0.0184661672819885,-0.0156266551579973,-0.0108748669166344
2008-01-30,-0.00738482722699807,-0.0085968552179825,-0.0110532525037808,-0.010797073123956,-0.0101067487467116,-0.0159148712567652,-0.0175315686723511,-0.0149053087911153,-0.0108753548278119
2008-01-31,0.0180699419847823,-0.00952446583718839,-0.0111233920131944,-0.00671212488789044,-0.00677264067183884,-0.0154675989791246,-0.0177400872867593,-0.0144621680766768,-0.0108432814421067
2008-02-01,0.0159598413627897,-0.00775663024291522,-0.0152328257980111,-0.00849883175555271,-0.00831958204697569,-0.0160612338038053,-0.0165067169714653,-0.0149117754715284,-0.0108624836536088
2008-02-04,-0.012689305287827,-0.0079369745893092,-0.00851452935248426,-0.0140571887449248,-0.00812941322690803,-0.0164477850329201,-0.0154472681460687,-0.0150924190084897,-0.0105375385545765
2008-02-05,-0.0271387661454439,-0.00963769995634181,-0.00428305754912352,-0.00785716774029667,-0.00708406576336582,-0.0164337869438877,-0.0161842369618155,-0.0149700731145374,-0.0107596385945462
2008-02-06,-0.00808452763210621,-0.0108111057679483,-0.00683496651439066,0.000761753202618664,-0.011078908141536,-0.0183868870033004,-0.0192675738258739,-0.0172918379392739,-0.0108854006587529
2008-02-07,0.00659198705997799,-0.00941072469684278,-0.0120956638735906,-0.00125733499453853,-0.0101300186780122,-0.0177770080572747,-0.0195210595283612,-0.0166155437545073,-0.0108691684021306
2008-02-08,-0.00644179397015332,-0.00861590961483843,-0.0130952735494909,-0.00744281479998335,-0.0131984245278336,-0.0171078923099759,-0.0186609271580073,-0.0160900473089402,-0.0108883821506199
2008-02-11,0.00509669252778444,-0.00936844148147461,-0.0088169210737249,-0.00807931827522685,-0.00865162989557668,-0.016271394510133,-0.0186788270562611,-0.0156407949515228,-0.0105391856345154
2008-02-12,0.00922875595388994,-0.00861017721957935,-0.0109754179654832,-0.00788771314770122,-0.0098375782093282,-0.0155210033758892,-0.0179642120669687,-0.0151070164542886,-0.0105078777240966
2008-02-13,0.0101709979034821,-0.00820689632533741,-0.00728996628351696,-0.00949948014603453,-0.00766735986702957,-0.0153095042574524,-0.016976154421317,-0.0148124895303833,-0.0105298973422718
2008-02-14,-0.00883874947104335,-0.00866264348970514,-0.00341993799152599,-0.0113301373346762,-0.00871801638397941,-0.0151899626019099,-0.0161015625910223,-0.0143878222629182,-0.0105092829186872
2008-02-15,-0.000221773717760776,-0.00986505464039412,-0.00765069067753897,-0.00738632487430732,-0.00885309149047052,-0.0148632003412114,-0.0165810093693524,-0.013652063068428,-0.0104324516648844
2008-02-19,0.00280783967012166,-0.0087523114053895,-0.0125648536854148,-0.00588929671838422,-0.00760692147091151,-0.0138508420308524,-0.0158705675837603,-0.0131074168007864,-0.0104248767765774
2008-02-20,0.00294731500238488,-0.00865708884643175,-0.0133507940636402,-0.00834123177275035,-0.0112592226495801,-0.0131740203687676,-0.0152118467081636,-0.0127285270631121,-0.0103062196519933
