"","PG","MV CAViaR","MV CAViaR + AR(1)","MV CAViaR + SAV","MV CAViaR + AS","SAV","Abs. Slope","Ind. GARCH","Adaptive"
"1",-0.0248118342004231,-0.0186215611940326,-0.02539063023314,-0.0112514948573316,-0.0218179320399323,-0.016246591866775,-0.0173090390225062,-0.0151747194555855,-0.0142638971924935
"2",-0.000849645663245191,-0.016651833851631,-0.0165691098939724,0.00572587903892084,-0.0201094821922985,-0.0215220294889534,-0.0216865506923229,-0.0235042954842333,-0.0143806512453065
"3",-0.0162801552029759,-0.00863759224361441,-0.0175106524293628,-0.0043151651783748,-0.0122835484749681,-0.0207520862936691,-0.0208794728141178,-0.0204913765927223,-0.0143768696171151
"4",0.0104552681751429,-0.0134056804477041,-0.0210310801112605,-0.00179068719102509,-0.0219809953842498,-0.0213328665524533,-0.0219702565070947,-0.0208730411549754,-0.0143821570965869
"5",0.00653267910319322,-0.0128572588085304,-0.0195527067615308,-0.0117594069012304,-0.0149066745686891,-0.0213713839575213,-0.0214336822061668,-0.0200370856619058,-0.0144260622659045
"6",-0.00810126171448111,-0.00983386297987172,-0.0081590012373654,-0.0105095433890932,-0.00769527408032872,-0.0207574481950171,-0.0207819682440205,-0.019530688411945,-0.014423921746847
"7",0.00803070549721419,-0.0186876334163263,-0.0210257137231996,-0.00786825655014913,-0.0196583558394553,-0.0191089875389951,-0.0209637614515614,-0.0191697410783815,-0.0144286909231164
"8",-0.0222590643071836,-0.0135570653476004,-0.0167181977819229,-0.014409314016179,-0.0165555232365136,-0.0189545168395579,-0.0203865695924839,-0.018833519267505,-0.0144264229739801
"9",-0.00864974291040976,-0.0110692967806346,-0.0105675092494002,0.00231307041708517,-0.0144631206810077,-0.0233130185066456,-0.0225047457944379,-0.0232420466099747,-0.0144890709325335
"10",-0.0262580046915497,-0.00555236359117975,-0.00886175123294985,0.00317317849964769,-0.00490587917224691,-0.0231938437542169,-0.0226580628585462,-0.0230094239227408,-0.0144756157129261
"11",-0.010320789154652,-0.0092238963226028,-0.00967481858168503,0.00940837262290968,-0.0136975810459792,-0.024959499508365,-0.0269434828753073,-0.0259028387093634,-0.0146270873401143
"12",-0.010198346864426,-0.01295897925787,-0.0239382373469861,-0.00185229140938611,-0.0195625244516895,-0.0249420663200263,-0.0272991033466407,-0.0257464969805351,-0.0146385188322222
"13",0.0237370018747995,-0.00225634005298159,-0.0027846535084606,0.00722590706698389,-0.000553416625667646,-0.0244852155321103,-0.0276372503914806,-0.025587647897857,-0.0146316089193057
"14",0.00840611462597618,-0.00566516875511841,-0.00739933655643236,-0.0132020491313105,0.00024609315196474,-0.0255735676032,-0.0270433985745962,-0.0265356180855617,-0.0146241794739876
"15",-0.0145510126590036,-0.0123436219436113,-0.0100346643656637,-0.017810067319983,-0.00992019137642474,-0.0253845507696858,-0.0262500634122726,-0.0260045444569048,-0.0146233204434807
"16",0.0164012399212083,-0.017685246068791,-0.0158632058029359,-0.00637204806545295,-0.0176117324117087,-0.0258077022546232,-0.02717223307972,-0.026088474745243,-0.0146400363333987
"17",0.00494177411109931,-0.0115357753535163,-0.0134861013111496,-0.0154317702959022,-0.0113564814819474,-0.0264089738414754,-0.0265301422968259,-0.026312531003731,-0.0146555121547426
"18",-0.00738482722699807,-0.0143984999303019,-0.00935542455153098,-0.0123674695045218,-0.0104618349893166,-0.0257542724158838,-0.025699063064467,-0.0259134727678484,-0.0146481758013825
"19",0.0180699419847823,-0.0135110792524337,-0.0100913278560181,-0.00741053529285091,-0.00978685154548933,-0.0253173711393593,-0.0257183629683717,-0.0255993869439241,-0.0146456557524655
"20",0.0159598413627897,0.00116811519056403,-0.00391382168984998,-0.0128906922101839,-0.00107286066569088,-0.0259043804227102,-0.0250129322918567,-0.02599068378127,-0.014645492501201
"21",-0.012689305287827,-0.0157444980355969,-0.00983349246945028,-0.0196343890966963,-0.00971540939636249,-0.0262476065821202,-0.0243846674100761,-0.0261821491914126,-0.0146345391981609
"22",-0.0271387661454439,-0.0140858740561351,-0.00999840870423671,-0.00895323563560927,-0.0116903291107591,-0.0263956253444852,-0.0250070635598761,-0.0253783386132651,-0.0146366991201495
