"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0164803627526902,-0.02356067472079,-0.0084322743100454,0.1
"2","df_in[, -1]Diff_Index_1",-0.00184650205961149,-0.00629220257113168,0.00528859512615472,0.1
"3","df_in[, -1]Lag_1",-0.472935169138578,-1.74177700877024,1.34622535918345,0.1
"4","df_in[, -1]Lag_2",0.288207278911222,-0.0462893840479874,0.40052000521776,0.1
"5","df_in[, -1]Lag_3",-0.088564849104393,-0.225782720162342,0.127604018695848,0.1
"6","df_in[, -1]Lag_4",0.196554332217609,-0.0960776177871011,0.305318154880685,0.1
"7","df_in[, -1]Lag_5",-0.193079866955892,-0.309139669252828,0.213202750926322,0.1
"8","df_in[, -1]Lag_6",0.0062898019161721,-0.148450856697704,0.20327068347254,0.1
"9","df_in[, -1]Lag_7",0.137528142839841,-0.0337999080419917,0.31350720574207,0.1
"10","df_in[, -1]Lag_8",0.0130015932927631,-0.215566222412595,0.13895743288595,0.1
"11","df_in[, -1]Pos_Val_for_Lag_1",0.00495857536384719,0.000645131875265074,0.00785040635805097,0.1
"12","df_in[, -1]Pos_Val_for_Lag_2",-0.00186292202532178,-0.00608203124832835,0.00364862583093503,0.1
"13","df_in[, -1]Pos_Val_for_Lag_3",0.00268539522045776,-0.00205518583124129,0.00587543966011138,0.1
"14","df_in[, -1]Pos_Val_for_Lag_4",-0.000676043783105651,-0.00452642432947726,0.00341209949911406,0.1
"15","df_in[, -1]Pos_Val_for_Lag_5",0.00291055799018212,-0.00217408658227288,0.00771108928081995,0.1
"16","df_in[, -1]Pos_Val_for_Lag_6",0.00128900606879668,-0.00232671909905795,0.00325358183403197,0.1
"17","df_in[, -1]Pos_Val_for_Lag_7",-0.000711187137144851,-0.00412785367587157,0.00350220550538254,0.1
"18","df_in[, -1]Pos_Val_for_Lag_8",0.000455020874174094,-0.00277137545344522,0.0052979115788874,0.1
