"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0196371865718437,-0.0231798248781526,-0.0177950303378592,0.01
"2","df_in[, -1]Diff_Index_1",-0.00228103783501291,-0.00760140511867032,7.4166890140198e-05,0.01
"3","df_in[, -1]Diff_Index_2",-0.00127441075465929,-0.00443796731847146,0.00531152198869999,0.01
"4","df_in[, -1]Diff_Index_3",-0.00112604963824081,-0.00557825802055117,0.00264515881515772,0.01
"5","df_in[, -1]Diff_Index_4",-0.00315965248252591,-0.00650478225113338,0.00101231306614869,0.01
"6","df_in[, -1]Diff_Index_5",-0.00172970498783003,-0.00510342812754959,0.00556035600931562,0.01
"7","df_in[, -1]Diff_Index_6",0.00165480428719724,-0.00319276555720631,0.00523188744983495,0.01
"8","df_in[, -1]Diff_Index_7",0.00307367044197382,-0.00236906677384407,0.00746785631644655,0.01
"9","df_in[, -1]Diff_Index_8",0.00857906553230069,0.00677418665326935,0.0134723869736957,0.01
"10","df_in[, -1]Lag_1",-0.879105926290766,-2.36435600592481,-0.333997047775449,0.01
"11","df_in[, -1]Lag_2",0.0801098552902279,-0.103453874709151,0.55641780587071,0.01
"12","df_in[, -1]Lag_3",0.069100660128031,-0.116417650812798,0.44278894762887,0.01
