Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2008-01-04,-0.0248118342004231,-0.0315205157730759,-0.0368796460495088,-0.0195313919193047,-0.0401560162849792,-0.0220957455455698,-0.0261095734179307,-0.0315969173725235,-0.027025150783816
2008-01-07,-0.000849645663245191,-0.02116479899978,-0.0244116148406988,-0.00398241183952402,-0.0262092447145157,-0.0300034596034744,-0.0299166793923846,-0.0333533408982073,-0.0270424618660794
2008-01-08,-0.0162801552029759,-0.0189081333803602,-0.0244776034202415,-0.0219147016285789,-0.0312901907986159,-0.0288226536471353,-0.0280752818256844,-0.0270742069903035,-0.0270523771666253
2008-01-09,0.0104552681751429,-0.0180232480843103,-0.0308121185862029,-0.00955231017894595,-0.0306844423649938,-0.0297346275013166,-0.0308205078172927,-0.0332141708053481,-0.0270606414590865
2008-01-10,0.00653267910319322,-0.0288283345019138,-0.0305487654746782,-0.026925606409923,-0.0337852860527442,-0.0298326743396453,-0.0300912315627244,-0.0330767814754172,-0.0270704319043397
2008-01-11,-0.00810126171448111,-0.0122680981913392,-0.0114249222514414,-0.0193388649550455,-0.00585245029696169,-0.0294046903994829,-0.0279716979928535,-0.0327214925760349,-0.0271020918273529
2008-01-14,0.00803070549721419,-0.0312140316182435,-0.0359231735100619,-0.0132847335710301,-0.0360741392400755,-0.0292087895842102,-0.0284330621594248,-0.0324510608566755,-0.0271115878861974
2008-01-15,-0.0222590643071836,-0.0220720889435151,-0.0206292389709583,-0.0231036953442606,-0.0235270466504356,-0.0290145834785329,-0.0277252420133492,-0.0321273701753577,-0.0271211063596069
2008-01-16,-0.00864974291040976,-0.0077194165127203,-0.0142021023932422,0.000159520045653337,-0.0139779926025835,-0.0307200106087408,-0.0317929326254222,-0.0333532009614067,-0.0271318018998731
2008-01-17,-0.0262580046915497,-0.00357161918152955,-0.00271331117076053,-0.00686345198854884,-0.00560665024855424,-0.0305231517311385,-0.0309407787816277,-0.0330720189032839,-0.0271379681560192
2008-01-18,-0.010320789154652,-0.00438832765588817,-0.00654237934863644,0.00828575955099371,-0.00723149457313936,-0.0326748451353224,-0.0347826846167904,-0.0345399116157381,-0.0271405307358452
2008-01-22,-0.010198346864426,-0.013057242467779,-0.0161987466130855,-0.0106033272438118,-0.0219026809572548,-0.0325900478813266,-0.0344744507128589,-0.0383343226643469,-0.0271488838267613
2008-01-23,0.0237370018747995,0.0109328658065956,0.0184029129363229,-0.00147996808887278,0.0214018859167243,-0.0324938154087532,-0.0349748734734865,-0.0345120740659444,-0.0271572520757692
2008-01-24,0.00840611462597618,-0.0116228971913467,-0.00447413897802263,-0.0347910842723698,-0.00334345279282456,-0.0342001891788396,-0.0347843995178199,-0.0371714073876734,-0.0271813935224151
2008-01-25,-0.0145510126590036,-0.0192390550177011,-0.0176795280632903,-0.0202675351359672,-0.00732589975511425,-0.0337756951437406,-0.0333096109246172,-0.0352653114193823,-0.0271904245107165
2008-01-28,0.0164012399212083,-0.0204115934000283,-0.0222839904142478,-0.00678834901571804,-0.0243040479283121,-0.0341907333810405,-0.0343777451567793,-0.0353885374704376,-0.0271982810785931
2008-01-29,0.00494177411109931,-0.0231064888450321,-0.0222905871344384,-0.0319674151609531,-0.024216270928921,-0.0348286605401493,-0.0339704403957982,-0.0356777954674439,-0.0272072413497945
2008-01-30,-0.00738482722699807,-0.0249068767825041,-0.0193167674543509,-0.0217995566001142,-0.0134368792405814,-0.0339085891133976,-0.0321233143052194,-0.0351561916457325,-0.0272161306969559
2008-01-31,0.0180699419847823,-0.0128804922223847,-0.0108634741955484,-0.0111460726945901,-0.0122792109073785,-0.0333641426643378,-0.0318393764094826,-0.0374579388994693,-0.0272268117154685
2008-02-01,0.0159598413627897,-0.00162081428278365,-0.00780447151273907,-0.0282599334485077,-0.00777595980877249,-0.0342742288229743,-0.0316472573847134,-0.0397493823436376,-0.0272380621810292
2008-02-04,-0.012689305287827,-0.0288071448466535,-0.0239025384784957,-0.0326519898719853,-0.0197802511426228,-0.0348493052147178,-0.0313912084872266,-0.0353296450979033,-0.0272497795424803
2008-02-05,-0.0271387661454439,-0.0186173524212754,-0.0172873998949394,-0.0149279326244398,-0.0163768923867856,-0.0349522397658366,-0.0321785145994147,-0.0354315720275843,-0.0272550168784407
2008-02-06,-0.00808452763210621,-0.0139915636248664,-0.0195956699106775,0.00577161473573473,-0.0248212062511688,-0.0351194382978152,-0.0362290230930294,-0.0423752746755392,-0.0272860636161162
2008-02-07,0.00659198705997799,-0.0204772163317967,-0.0243310287839005,-0.0125331486281741,-0.0314587026682236,-0.036349438341306,-0.0356510534111826,-0.0367805793383154,-0.0272955900645594
2008-02-08,-0.00644179397015332,-0.0118070827946214,-0.0122232582333172,-0.021794870980106,-0.00925377052150774,-0.0331805777411111,-0.0338084441296351,-0.0331483135758951,-0.0272964894551601
2008-02-11,0.00509669252778444,-0.0200274756179564,-0.0258187132373293,-0.0154632134526539,-0.0246271054264844,-0.0348017248619954,-0.0329928482997161,-0.0358180296973086,-0.0273258397106031
2008-02-12,0.00922875595388994,-0.0166039457269978,-0.0124265108554056,-0.0233211529474999,-0.0147409529704613,-0.0338924644741779,-0.0314113431622502,-0.0352958396130661,-0.0273323370338315
2008-02-13,0.0101709979034821,-0.0317051855445609,-0.0332388238925072,-0.026784679708575,-0.0317508577828167,-0.0336054920753581,-0.0303267484142845,-0.0349827122549227,-0.0273390697172395
2008-02-14,-0.00883874947104335,-0.0133740202405123,-0.00425458795016473,-0.0222928463267704,-0.000710829031846333,-0.0305234891700851,-0.0294927393267022,-0.0347446457443483,-0.0273455669170864
2008-02-15,-0.000221773717760776,-0.0133195309269625,-0.0203312800708134,-0.0108801437019613,-0.0178768760393229,-0.0331235868245283,-0.0296217923156452,-0.0344237757580203,-0.027349952484664
2008-02-19,0.00280783967012166,-0.0194255555711946,-0.0197440318996663,-0.020735943060259,-0.0235389583672487,-0.0284202399657399,-0.0277787317003024,-0.0336341458520773,-0.0273493877744888
2008-02-20,0.00294731500238488,-0.0426714304354044,-0.0457097314769378,-0.0246570588879467,-0.0429364093856917,-0.0272539742004922,-0.0263948169492742,-0.0304270929518473,-0.0273962949010913
2008-02-21,-0.00834864477569308,-0.00550589430525487,-0.00319289605964113,-0.019543351586718,-0.000807151930224616,-0.0262083994166207,-0.0251281388821893,-0.0326386399085473,-0.0273957325802665
2008-02-22,0.00613886651758833,-0.0300278290507163,-0.0343982297661883,-0.00654333731237574,-0.0353553095326766,-0.026110283137857,-0.0255755353344309,-0.0358263985101902,-0.0273951714142166
