"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0476367376172022,-0.0605924450162001,-0.0429297743161856,0.01
"2","df_in[, -1]Diff_Index_1",0.00251399559741609,0.00101246221784744,0.00380423667382098,0.01
"3","df_in[, -1]Diff_Index_2",0.00515740515957009,0.00109244822046929,0.00672721317745452,0.01
"4","df_in[, -1]Lag_1",0.598228160539337,0.000626984143810017,0.758576397776978,0.01
"5","df_in[, -1]Lag_2",-0.279582176780104,-0.447832555146751,-0.273606227100502,0.01
"6","df_in[, -1]Lag_3",0.381427634979477,0.0437472637356132,0.475997834131335,0.01
"7","df_in[, -1]Lag_4",-0.0505556154688289,-0.110209340927505,0.0280867636899659,0.01
"8","df_in[, -1]Lag_5",0.135904573712366,0.127653715585032,0.188416877013629,0.01
"9","df_in[, -1]Lag_6",0.0376192678422046,0.029675380516534,0.145492807672455,0.01
"10","df_in[, -1]Lag_7",0.0995911186284991,0.0562573927851412,0.10042174180911,0.01
