"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0107923617438711,-0.013611117396076,-0.00924705367329987,0.05
"2","df_in[, -1]Diff_Index_1",-0.000905068259264216,-0.00155314970530936,-0.000248565525918688,0.05
"3","df_in[, -1]Diff_Index_2",-0.00106768766493246,-0.00182879979980014,-0.000606341031514044,0.05
"4","df_in[, -1]Lag_1",-0.409292160670886,-0.732944852034186,-0.0591385887122992,0.05
