"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.00937487601502165,-0.0108019376574871,-0.00860349308239309,0.1
"2","df_in[, -1]Diff_Index_1",-0.000841012171004236,-0.00190450807330716,0.000485744567423615,0.1
"3","df_in[, -1]Lag_1",-0.229313102700077,-0.63709610654418,0.227295252705166,0.1
"4","df_in[, -1]Lag_2",0.122942915535683,-0.00221112361512494,0.253714483373249,0.1
"5","df_in[, -1]Lag_3",0.0981743213858015,-0.045650908676207,0.143848589368989,0.1
"6","df_in[, -1]Lag_4",0.0341194018623171,-0.0290996933303088,0.171816710015271,0.1
"7","df_in[, -1]Lag_5",0.0544243752892385,-0.0439819802855515,0.144064685341646,0.1
"8","df_in[, -1]Lag_6",-0.000186750347420557,-0.108076648367002,0.0987949857005861,0.1
"9","df_in[, -1]Lag_7",-0.0391548649176339,-0.146196987212406,0.0920324921529635,0.1
"10","df_in[, -1]Lag_8",0.0173306258223719,-0.0493568089205107,0.122144266197691,0.1
"11","df_in[, -1]Lag_9",0.0854965721372118,-0.0166193634434646,0.190117937738033,0.1
"12","df_in[, -1]Lag_10",0.161216652687675,0.0743794996728256,0.281033151573595,0.1
