"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0150115977748719,-0.0233837440486224,-0.0101405083185857,0.05
"2","df_in[, -1]Diff_Index_1",-0.00458017954684302,-0.0102523358480077,0.00182509674867037,0.05
"3","df_in[, -1]Diff_Index_2",-0.00128078275876146,-0.00211096581705097,-1.23049985712748e-05,0.05
"4","df_in[, -1]Diff_Index_3",-0.00161076638171318,-0.00268626971736032,0.00062517193002996,0.05
"5","df_in[, -1]Diff_Index_4",-0.00169721734726303,-0.0042503408079411,0.000311199865926089,0.05
"6","df_in[, -1]Diff_Index_5",0.00110542560924888,-0.000493479855314441,0.00225206223842829,0.05
"7","df_in[, -1]Lag_1",-1.31706425481383,-3.11689335667684,0.675331288974513,0.05
"8","df_in[, -1]Lag_2",0.261281162463278,0.0820795541117307,0.422720175101048,0.05
"9","df_in[, -1]Lag_3",0.123384404229204,-0.121020636726257,0.302293015663749,0.05
"10","df_in[, -1]Lag_4",0.100716350558352,-0.0961011382988751,0.217469202294394,0.05
"11","df_in[, -1]Lag_5",-0.020763524796532,-0.129954433966893,0.340904861375514,0.05
"12","df_in[, -1]Lag_6",0.323110910070501,0.206715068485593,0.498260600658158,0.05
"13","df_in[, -1]Lag_7",0.110344505831736,-0.211725057119171,0.343616341079526,0.05
"14","df_in[, -1]Lag_8",0.16537002317063,-0.0821330617865564,0.30537486440768,0.05
"15","df_in[, -1]Lag_9",-0.174242906885507,-0.272337518536383,0.102637798409109,0.05
"16","df_in[, -1]Pos_Val_for_Lag_1",0.00313291285248301,0.000324229713774702,0.0067501898625886,0.05
"17","df_in[, -1]Pos_Val_for_Lag_2",0.00101541970894718,-0.00236141899089759,0.00420839783761625,0.05
"18","df_in[, -1]Pos_Val_for_Lag_3",-0.000114032546154021,-0.00289708630894215,0.00312858807503813,0.05
"19","df_in[, -1]Pos_Val_for_Lag_4",0.000371576129759079,-0.00218125900404444,0.00409905208179852,0.05
"20","df_in[, -1]Pos_Val_for_Lag_5",-8.09258485364497e-05,-0.00406078378321045,0.00189301479650159,0.05
"21","df_in[, -1]Pos_Val_for_Lag_6",-0.0028493236033074,-0.00699167207280161,0.00100280656834416,0.05
"22","df_in[, -1]Pos_Val_for_Lag_7",-0.000401234700895222,-0.00440275596022406,0.00261896195883825,0.05
"23","df_in[, -1]Pos_Val_for_Lag_8",0.000113565855059567,-0.00293648069468951,0.00482857138605851,0.05
"24","df_in[, -1]Pos_Val_for_Lag_9",0.00358859723728542,-0.000820035561485417,0.00679782161927423,0.05
