"","PG","MV CAViaR","MV CAViaR + AR(1)","MV CAViaR + SAV","MV CAViaR + AS","SAV","Abs. Slope","Ind. GARCH","Adaptive"
"1",-0.000164181101187211,-0.0308453665534119,-0.0247668138635656,-0.0165399024786798,-0.0271983393223437,-0.0202197071540363,-0.0229943901420162,-0.0213760715049067,-0.0240907332389624
"2",-0.0029022122852842,-0.03223453201767,-0.0293327129692337,-0.00636942823156295,-0.018536233999772,-0.0189983468915117,-0.0218324908885719,-0.0198597208330008,-0.0240644891277135
"3",0.00612303649672707,-0.0319630558801731,-0.0245898419130817,-0.0145382299160506,-0.0158768919594746,-0.0186723348564159,-0.0227956620857829,-0.0190262324261813,-0.0240841682623087
"4",0.00021832780973341,-0.0333118897131277,-0.0381090587515128,-0.0145055212797679,-0.0338644467425091,-0.019269791305004,-0.0212034162608452,-0.0195385592212003,-0.0240794494394152
"5",0.000653366456850435,-0.0322224863965756,-0.0190901048956592,-0.0133570485995283,-0.0260721668216177,-0.0181752027127506,-0.0201907956793327,-0.0184558497537618,-0.0240495842182323
"6",0.00271894536776696,-0.0326706774989574,-0.0379817678645164,-0.0177036643681093,-0.0403698994374462,-0.0173278399199141,-0.0193096759111876,-0.0176102127171369,-0.0240387022726468
"7",-0.0133943571902257,-0.0328910363666639,-0.0251373298326267,-0.0184801232003184,-0.0312353534307428,-0.0171497518895408,-0.0184597584124535,-0.0172488787218527,-0.0216325080725525
"8",0.0108388300137623,-0.0305336699304357,-0.038111592799627,-0.0190989097581145,-0.034716638583912,-0.019938774022107,-0.0272534744483821,-0.0233624207039217,-0.0216505290289142
"9",0.00537548898145257,-0.033820493601289,-0.0305291737486566,-0.00239817223404565,-0.0301466093315883,-0.0216851427779426,-0.0248047310640846,-0.0253082165290424,-0.0216037653278898
"10",-0.00130059790501225,-0.0328739408181698,-0.0250364445349552,-0.0208585615549111,-0.0305376793534795,-0.0217051643566552,-0.0229328745462625,-0.0240681099730804,-0.0216352944436766
"11",-0.00423830926774382,-0.0323945203451724,-0.0351074691327116,-0.0202491950430942,-0.031894643415587,-0.020610970500959,-0.022601124974818,-0.0221869208073172,-0.0215559174213217
"12",0.00293630025211389,-0.0318200591201116,-0.0157633920562504,-0.010080110346129,-0.00371956794581613,-0.0204550092662923,-0.024392025951472,-0.0212350337181643,-0.0215852092365336
"13",0.000651314659363855,-0.0330710194181657,-0.0336997712838855,-0.0183793063529229,-0.0183378763039422,-0.0199741353404442,-0.0226899769030103,-0.0201846753758623,-0.021538642213579
"14",-0.00822677505236236,-0.0324173361487635,-0.0285068620146091,-0.0188565674823701,-0.0226303116744444,-0.0189132919886073,-0.0215198585516055,-0.0189355715787862,-0.0215558860435739
"15",-0.0215668301287328,-0.0310762187940971,-0.0287405052086689,-0.0141604424006529,-0.0359891114509376,-0.02005176555651,-0.0262377189791497,-0.0206154892145511,-0.0215538776555969
"16",-0.00493171042298357,-0.0293939489811139,-0.038343581431174,-0.00738227551386591,-0.0336838338127997,-0.0249477782773932,-0.0396509950338507,-0.0335267702347458,-0.0215953604324985
"17",0.00593714782483001,-0.0317659961053335,-0.0298100344693472,0.00206036374786404,-0.0254984739702532,-0.0244767579885774,-0.0387512599772038,-0.030508583265711,-0.0215828011867945
"18",-0.00965157003259787,-0.0333900394334079,-0.0317389991248135,-0.00882161491143489,-0.0266865682395408,-0.0243399487978221,-0.0347639913107539,-0.0283619141509714,-0.021595894881226
"19",0.0105449115478615,-0.031020406761512,-0.0201638748191088,-0.00953271613462104,-0.0272276339482926,-0.0254214725220605,-0.0388279883328565,-0.0273771463458684,-0.0215601410375156
"20",-0.00587600635690499,-0.033981778661199,-0.0298736007410225,-0.000299809379814331,-0.0291545288436109,-0.0264060407053728,-0.0345415369001958,-0.0274046454757383,-0.0215441030426664
"21",-0.0227622086037806,-0.0315583418178263,-0.032699659569003,-0.0240374704168638,-0.0274214981909671,-0.0258792193354912,-0.0356328781858452,-0.026754183836176,-0.0215331688455106
"22",0.00697986804233519,-0.0291917352390482,-0.0357719909366788,-0.0103440867732751,-0.0323212856134067,-0.0300723320655646,-0.0483616595748044,-0.0370040358565956,-0.0227404581683333
"23",-0.00125482796224752,-0.0333173634720528,-0.026360803060966,0.0086707773188366,-0.0235171181431416,-0.0295317712074881,-0.0428668075959913,-0.0340499844621472,-0.0227756489068644
"24",0.0131008882698058,-0.0320982071495415,-0.0365901281386258,-0.0202419076236084,-0.0407326431628309,-0.0275684326843937,-0.0394472467779311,-0.0304995741101472,-0.0227341018070262
"25",0.0123197576004035,-0.0342090905569572,-0.0366404241753865,-0.00746768595530216,-0.034687125712826,-0.0289788604556167,-0.0348665381393886,-0.031811713889132,-0.0227453294884046
"26",0.00183470734533664,-0.034215564922289,-0.0209029911909248,-0.0177365133614495,-0.0166953332731117,-0.0300169595946217,-0.0310834953786823,-0.0323108298448161,-0.0227413788799594
"27",0.0108845882370145,-0.0327109589797651,-0.0430445448933522,-0.031087118347065,-0.044022174118156,-0.0281657744205218,-0.0284661785848267,-0.0290718197778761,-0.0227432544361198
"28",0.000494451958483744,-0.0340486954097924,-0.0291651723984873,-0.0208954841360546,-0.0255373845133372,-0.0289199756296413,-0.0257437525924393,-0.0294707430319378,-0.0227383453236008
"29",0.00514928265570713,-0.0324103150888579,-0.020338472564145,-0.030005196786158,-0.023282427431876,-0.0268438177270983,-0.0240735836783348,-0.0266186439699707,-0.0226801335473763
"30",0.00550397146245007,-0.0332492983992041,-0.0299126418313387,-0.0232427889492822,-0.0265269336689365,-0.0262390960387019,-0.0223011584759193,-0.025041949838984,-0.0226672587554142
"31",0.00119470017198609,-0.0332299513714299,-0.0153728425874504,-0.0223951408636796,-0.0209511400849537,-0.0257988707685586,-0.0208309484342973,-0.0239006811594257,-0.0227132102012426
"32",-0.00664366212914302,-0.0325952938216052,-0.0212105942257374,-0.0235162144756022,-0.0171011287094161,-0.0242736787447306,-0.0198287029720309,-0.0220409315292627,-0.0226574774318929
"33",0.00588343445363915,-0.0314982531312784,-0.0255368287575789,-0.0163901944468386,-0.0209252197061156,-0.024365228995657,-0.0237225021281792,-0.022028943114984,-0.0226702171667781
"34",-0.00114124163590645,-0.0333531859808294,-0.0243186118316345,-0.0133268849478687,-0.0149090837064031,-0.024244055903135,-0.0220589242168894,-0.02169346292295,-0.0226754708191729
"35",0.00553158717329438,-0.0321772042345635,-0.0249263656239361,-0.0214380438206112,-0.0145456613199561,-0.0228867800893977,-0.0216832145892818,-0.0202386438537665,-0.0226389397734051
"36",-0.00037876220006261,-0.0330539002922277,-0.0314053728094447,-0.0122936799121004,-0.018665352584763,-0.0228481123611271,-0.0203212959609225,-0.0201850950819486,-0.0226557065636702
"37",5.41832652283247e-05,-0.0323729105599862,-0.0246894718854401,-0.0175822391840177,-0.0171530200862981,-0.0214577275395144,-0.019749001994231,-0.0189779497381379,-0.0226082602977717
"38",0.00523366203352271,-0.0324107745317862,-0.0315637413401457,-0.0151367387130188,-0.0269703513846581,-0.0201412104254708,-0.0189363553314712,-0.018006856658733,-0.0226034693602495
"39",0.0025259963049491,-0.0330243784089203,-0.0286443537441316,-0.0139966663512227,-0.0207166803929378,-0.0203462357222433,-0.0180057362160114,-0.0183891859755477,-0.0225945044759486
"40",-0.00705712134708492,-0.0329576223986383,-0.0323427383662818,-0.0226251925503985,-0.0379478797682942,-0.0198171291300827,-0.0173376805998478,-0.0178097983308926,-0.0226150917958835
"41",0.0139582792110122,-0.0312431929045912,-0.0260708708341677,-0.0148984180664013,-0.0211018836979147,-0.0205389305407698,-0.0218804622774564,-0.0191420974595262,-0.0225635421324426
"42",0.000905627872348269,-0.0344616000878133,-0.03325178602427,-0.0111256067625943,-0.0270358972196445,-0.0229827095924585,-0.0199562854582195,-0.0249188289183877,-0.0225731764552216
"43",0.00228774632950923,-0.0322697226044889,-0.0249372338727135,-0.0251229363495067,-0.0251405753365007,-0.0217205671768359,-0.0192067980203162,-0.0228567078004568,-0.0225882902386974
"44",0.000424960074921543,-0.0324832144903835,-0.0289070303223394,-0.0133678749240905,-0.0295043964918248,-0.0209703705589319,-0.018231426659029,-0.0213223528825357,-0.0225643348100983
"45",-0.000531321542355023,-0.0324422286699936,-0.0223998923799421,-0.0175166196406328,-0.0191636577936939,-0.0198222757818624,-0.0176242616961025,-0.0198964873183253,-0.0225601796169453
"46",-0.00495514303693234,-0.03230525157875,-0.03591200478708,-0.0205619973215294,-0.0209783195264361,-0.0188391352197242,-0.0174662114505876,-0.0187517191148745,-0.0225566744845194
"47",0.000267151675095612,-0.0316515226540191,-0.0323189910041502,-0.0159684833364834,-0.0239519692785746,-0.0191311392004719,-0.0204201121177738,-0.0188306420029806,-0.0225428552536836
"48",-0.0112763988203834,-0.032603377140199,-0.0295983300681602,-0.014743370058798,-0.0279100334788067,-0.0181760653421143,-0.0188618650347369,-0.0178924531331324,-0.0225049867277359
"49",-0.00281203197697888,-0.0311519481428525,-0.0273949360789691,-0.0180175970794266,-0.0347181377689163,-0.0201662121509569,-0.0263120244878881,-0.0220130575058593,-0.0225090298563744
"50",0.00900290991871966,-0.0321123065924487,-0.031470448504726,-0.00563597332037812,-0.0294681706284133,-0.0197432826239169,-0.0263475246384864,-0.0207377663653097,-0.0225216110311589
"51",0.00711263760001479,-0.0336399019775973,-0.0294214791685061,-0.0100250086225017,-0.0144367331166005,-0.0209654731792607,-0.0238091459825521,-0.0223269613305093,-0.0224964715894818
"52",-0.00534316352432018,-0.0332318595860791,-0.0345672761390546,-0.0181327798515127,-0.0307102210045785,-0.0215536638169778,-0.022011011019186,-0.0224617224320224,-0.0224843520932868
"53",0.00582265330270904,-0.0312607891708207,-0.0301696715858147,-0.012661443533141,-0.0304460475372692,-0.0216213585896254,-0.024142213498023,-0.0218188099868284,-0.0224753458547703
"54",-0.00388593846954599,-0.0331407714054001,-0.0308749093916895,-0.0102554531273693,-0.0328844174362028,-0.0218026929111525,-0.0210177785958805,-0.0215078309741306,-0.0224674344559558
"55",-0.00414417998064298,-0.0319248974319352,-0.0270440217031937,-0.0247864364595695,-0.0292761592835378,-0.0214747052412695,-0.0234627668958102,-0.0205967436604928,-0.0224593790799766
"56",0.00473456688946161,-0.0318058162656709,-0.0355012349595272,-0.0144515628521654,-0.0380988170443678,-0.0212575503280506,-0.0236481489707601,-0.0199589294879717,-0.0224465174995163
"57",-0.00721827432005284,-0.0331229409820267,-0.0271974171961405,-0.0112167404361065,-0.0193911352070866,-0.0212196209150498,-0.0214485214455111,-0.019664260234212,-0.0224276492139248
"58",-0.00211045263790322,-0.0313589654368103,-0.0350461769232196,-0.0208976414460589,-0.0340344574736908,-0.0217865610292049,-0.0242135381950155,-0.0205848481342528,-0.0223921156082062
"59",0.00491787570369961,-0.0323001564627248,-0.0281074420445042,-0.00861193387271928,-0.0260015638758652,-0.0210631781033199,-0.0241458427628797,-0.0194397427159436,-0.0223902629437586
"60",0.00816129826447742,-0.0329938921805828,-0.022233895580575,-0.0100297486751725,-0.0209772365987814,-0.0211006874742433,-0.0223094764612143,-0.0195122801991988,-0.0223898594194737
"61",0.00660843341169937,-0.033719564323741,-0.0361984646590477,-0.0211883389493367,-0.038487277097103,-0.021879149897517,-0.0202646731163015,-0.0209472717024504,-0.0223650560202312
"62",0.00334120105451863,-0.0330392778283463,-0.0227066587536314,-0.0146054684655465,-0.0296969559980657,-0.0222068787113622,-0.0186109544892945,-0.0212436815815807,-0.0223641050477096
"63",-0.001324621047468,-0.0328605672682858,-0.0246627034129023,-0.0193760859859151,-0.0238224443149009,-0.0215296924229862,-0.0173930753268805,-0.0206063220152398,-0.0223922383611965
"64",-0.0118924971251326,-0.0323510289066972,-0.0266783968477112,-0.0218723602974291,-0.024024557553287,-0.0203965927148716,-0.0176135088264966,-0.0204656010070904,-0.0223573408637792
"65",-0.0111130045125529,-0.0309297263518917,-0.0271661200240133,-0.0210965000899128,-0.0256111366847618,-0.0220518298912129,-0.0238709367805521,-0.0222378799725342,-0.022371210673931
"66",0.00411466017108264,-0.0308663829779237,-0.0412806114357678,-0.010869918791736,-0.0401775862691487,-0.0233279511471547,-0.0291673698382819,-0.0234053567613088,-0.0223573773726235
"67",0.0106933200669577,-0.033116435762252,-0.0282823694575501,-0.00756420882257838,-0.0423396487541965,-0.0228531677173988,-0.0268850867426979,-0.0227905715654897,-0.0223237154632891
"68",-0.0212297830702068,-0.033830016507467,-0.0296405495509242,-0.0124149588648466,-0.0196116455326143,-0.0238240653403421,-0.0243961585736482,-0.0238664784084254,-0.0222870188807231
"69",-0.00904910342657761,-0.0295079593534848,-0.030636174854532,-0.017800486208721,-0.0321160702069567,-0.0269497086904331,-0.0361899907717438,-0.03000121137938,-0.0223274586724593
"70",0.00784708900033415,-0.0311122359041296,-0.0350843255730869,0.00439008012561404,-0.0259611569261272,-0.0270958847869379,-0.0392211573740723,-0.0302336477881424,-0.0223014704202599
"71",0.00686406959323271,-0.0335559603862466,-0.0323227325651946,-0.00943542462039224,-0.0310103848406307,-0.0272014654372679,-0.0346703214119238,-0.0284744424069096,-0.0222725917903755
"72",0.0104232587964912,-0.03349347211292,-0.0342891584300175,-0.0226284400317874,-0.0365454767554339,-0.0269477933117575,-0.0323396071369769,-0.0280205253298365,-0.022243721582599
"73",0.0013958093976445,-0.0339210427735131,-0.0247238319507939,-0.0111596396885775,-0.0297898610413661,-0.0274941237687712,-0.0292353556426073,-0.028446704205853,-0.0222724088295025
"74",0.00348130358792709,-0.0324373038714479,-0.0261379970070767,-0.0174346459508363,-0.00945885338908521,-0.0261059919032385,-0.0270751673824077,-0.0265654083976817,-0.0212198170912776
"75",0.00453424598202901,-0.0328324916192601,-0.0335193046902101,-0.02042456964261,-0.0174603727300721,-0.0253108307014018,-0.0250245995288205,-0.0245605287574755,-0.0212023935049119
"76",-0.00234475786720711,-0.0329415740838394,-0.0226072211912694,-0.0219637724797002,-0.0253417530523722,-0.0248360376844082,-0.0230622231892788,-0.0232011681719461,-0.0211853489633305
"77",0.00202527381982609,-0.0321373695896597,-0.0221636441114172,-0.0224142884746859,-0.0127878849512736,-0.0240087068230377,-0.0231511242434493,-0.0216019733682201,-0.0211769864461719
"78",-0.00823267079210233,-0.0326977724320241,-0.0305236879894101,-0.0160712950142556,-0.0286830887624771,-0.023200354294586,-0.0217098329244238,-0.0202958144878026,-0.0211526213318911
"79",0.0031622419186208,-0.0315374426161181,-0.029417266936645,-0.023272416946991,-0.0240014634579708,-0.0236444195420486,-0.025606763135928,-0.021556567251352,-0.021140978375364
"80",0.00464425529884238,-0.0328720402592015,-0.0454716429919621,-0.0126267272768351,-0.0385611506416297,-0.0230554583524014,-0.0235887845505537,-0.0204517361021886,-0.0211049131451948
"81",0.00297875576565954,-0.0328177424177479,-0.0186752612804092,-0.0127369380046604,-0.0106055246459843,-0.0227593383470387,-0.0218236234700579,-0.0200252962900653,-0.021135204960085
"82",0.000105989228846859,-0.0328322378405645,-0.0326175589760291,-0.0175645696147574,-0.0287628559959943,-0.0217585613040521,-0.0202383336145561,-0.0192004649461701,-0.021117972163014
"83",-0.00143490379639744,-0.0324306979802741,-0.0272419307142592,-0.0159971695121687,-0.0214867321613057,-0.0209481142225365,-0.0196390533844855,-0.0182513302548863,-0.0211035246723137
"84",0.0019125983859416,-0.0318453598622241,-0.0312454036077454,-0.0111278281796924,-0.0258298011123358,-0.0200514982598947,-0.0191172937885531,-0.0175068386230642,-0.0210974912698785
"85",-0.00874198317868924,-0.032837724620194,-0.0240137386599789,-0.0166873816332637,-0.0196811835672788,-0.0182943501878766,-0.0178640843718341,-0.0160748955826826,-0.0224057595644531
"86",0.00587185301649917,-0.0311720380257041,-0.0232295525968948,-0.0162080097964998,-0.0151237958514178,-0.0198485858608443,-0.0223607449493092,-0.0188754819996473,-0.0224241958635594
"87",-0.00106480052681857,-0.0334630341790654,-0.0331147708948029,-0.0112688737911307,-0.0295685116515199,-0.0215383236363156,-0.0206274021762181,-0.0197827880793309,-0.0224708688298579
"88",0.00149040347619156,-0.0319750253852178,-0.033679006638779,-0.0162699613246021,-0.0221200684286267,-0.0208606144288025,-0.0198914316924085,-0.0179359743768658,-0.022405247488053
"89",0.0096891893575668,-0.0324275951617272,-0.0415923754436777,-0.0104975634406854,-0.0269756147132267,-0.0203350038584471,-0.0187329226382814,-0.0167723962397507,-0.022416194957391
"90",0.000895586631028067,-0.0334717284894737,-0.020651562965997,-0.00851411983077679,-0.00988734906279236,-0.0213378287848083,-0.0168949505183465,-0.0214175652579635,-0.0224153318787701
"91",-0.00474940304137839,-0.0325322984074679,-0.0324585899196559,-0.0252928036666462,-0.0318504343374453,-0.0206811595521964,-0.0165734689978801,-0.0196497196901896,-0.022351985268834
"92",-0.00881895164589874,-0.0318873601283903,-0.0246378314513567,-0.0171114154860095,-0.0214479777912522,-0.0207531125184865,-0.0182088763054819,-0.0194371910512565,-0.0223724761550863
"93",0.00346257902149372,-0.0310413503226102,-0.0254609906737459,-0.0126304890172636,-0.0244185349523535,-0.0215119531619255,-0.0228654671380522,-0.0213760754502997,-0.0223828047580078
