"","PG","MV CAViaR","MV CAViaR + AR(1)","MV CAViaR + SAV","MV CAViaR + AS","SAV","Abs. Slope","Ind. GARCH","Adaptive"
"1",-0.0248118342004231,-0.00900899450885841,-0.011403824969565,-0.00650680878482777,-0.00978511322716104,-0.0106863338867779,-0.0130356210087789,-0.011071206036526,-0.0100283120557638
"2",-0.000849645663245191,-0.0103686319634658,-0.00842633355050991,-0.00203675707119694,-0.0127440133349721,-0.0132288300946842,-0.0158128651653408,-0.0133751585102858,-0.0100909531983314
"3",-0.0162801552029759,-0.00880223602395003,-0.00869916827613218,-0.00278901567238965,-0.00745187035549858,-0.0122611969583829,-0.015310256769128,-0.0128139531389857,-0.0101136158210232
"4",0.0104552681751429,-0.0100074541656132,-0.0116292655664748,-0.00398904564895906,-0.0141655403322206,-0.0131246784853561,-0.0170903344563,-0.0132841894726972,-0.0103722535388562
"5",0.00653267910319322,-0.00823701248584634,-0.012053680130545,-0.00657730925652058,-0.00875682022866917,-0.0132429093794453,-0.0159975745305615,-0.0131331604535713,-0.0103362099915402
"6",-0.00810126171448111,-0.00860999040853735,-0.0129927436596641,-0.00976231993056243,-0.0101710136495587,-0.0129095152871812,-0.0153004617375539,-0.0127469794835186,-0.0100397720312152
"7",0.00803070549721419,-0.00969391592148354,-0.0103604940151221,-0.00703655767286145,-0.00803906334370135,-0.0127877554474646,-0.0155592143879632,-0.0124792842713376,-0.0100300194300478
"8",-0.0222590643071836,-0.00843125748315692,-0.0107313252369552,-0.00841030756237329,-0.00942647309605513,-0.0126712370702382,-0.0148123980076987,-0.0122298162786171,-0.0100233287313496
"9",-0.00864974291040976,-0.0104232295028577,-0.0110791278096096,-0.00343799889861331,-0.0108032581787855,-0.0141590181870741,-0.0174196939742152,-0.0137032503180069,-0.0103360801535324
"10",-0.0262580046915497,-0.00957101663184746,-0.0132299492753205,-0.000486372189135836,-0.00907998731841983,-0.0139632320512714,-0.0178289560187791,-0.0134176414136505,-0.0102902110203692
"11",-0.010320789154652,-0.0107977257305359,-0.0190338917680237,0.00059871779964248,-0.0151597613415333,-0.0158828202199869,-0.0204006106215082,-0.0158171341771792,-0.0104907406188382
"12",-0.010198346864426,-0.00960562319331861,-0.0155451810014523,-0.00190807327170401,-0.0101317880171885,-0.0157424564818421,-0.0208908880393636,-0.0153403525332351,-0.0105016190661903
"13",0.0237370018747995,-0.00963967851396841,-0.0163684113138724,-0.0025965260510431,-0.0131688280335574,-0.0156035584870076,-0.0213461726686805,-0.0150882572035084,-0.0105231423911252
"14",0.00840611462597618,-0.00740917765298112,-0.0100474056024927,-0.0101036188243538,-0.00863812671016429,-0.0168622080712481,-0.0197593361772753,-0.0161763407531313,-0.0105233443786076
"15",-0.0145510126590036,-0.00884054298150167,-0.00914311017053503,-0.0134152193657153,-0.0110045403692962,-0.0164466610192008,-0.0188172163468611,-0.0154985151993973,-0.0104821769355254
"16",0.0164012399212083,-0.00993818497439063,-0.00816565470183519,-0.00608184766989459,-0.00681699350179532,-0.0166912631906174,-0.0198345613568396,-0.0155194555087479,-0.0108628999250464
