"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0390466228961099,-0.0674877423658822,-0.0297066511195039,0.01
"2","df_in[, -1]Diff_Index_1",-0.000582596520007324,-0.0017888258562899,0.00152452337797474,0.01
"3","df_in[, -1]Diff_Index_2",-0.000752200804238533,-0.00192331980481902,0.00112528821518459,0.01
"4","df_in[, -1]Diff_Index_3",0.00537450102605876,0.00174388942796447,0.0147758533867553,0.01
"5","df_in[, -1]Diff_Index_4",-0.00584890776015197,-0.0151870339393336,0.00923335053144632,0.01
"6","df_in[, -1]Lag_1",0.197110201483413,-0.944319844877203,0.508401077010848,0.01
"7","df_in[, -1]Lag_2",0.34487429003301,0.324326764621614,0.375107149455549,0.01
"8","df_in[, -1]Lag_3",-0.038493787605925,-0.370661725352703,0.312215837062318,0.01
"9","df_in[, -1]Lag_4",0.191756341220545,-0.142269764319213,0.29779275454373,0.01
"10","df_in[, -1]Lag_5",-0.215875442463631,-0.394529215833892,-0.176167855953174,0.01
"11","df_in[, -1]Lag_6",0.0202916408933895,-0.227464693691599,0.149424376985118,0.01
"12","df_in[, -1]Lag_7",-0.0326019618867772,-0.406892047570514,0.2565765347415,0.01
"13","df_in[, -1]Lag_8",0.103659459129867,-0.0476389584793835,0.114918075194217,0.01
"14","df_in[, -1]Pos_Val_for_Lag_1",0.00241244221306204,-0.00841805411253126,0.0176294704649033,0.01
"15","df_in[, -1]Pos_Val_for_Lag_2",-0.00121920435719941,-0.0208077706705948,0.0183978089646301,0.01
"16","df_in[, -1]Pos_Val_for_Lag_3",0.000751148162872854,-0.0159317253189907,0.0124792352138965,0.01
"17","df_in[, -1]Pos_Val_for_Lag_4",0.00655581641885366,-0.0119086164293446,0.0238062161931732,0.01
"18","df_in[, -1]Pos_Val_for_Lag_5",0.00441446831512133,-0.00505277596978704,0.0323250519533272,0.01
"19","df_in[, -1]Pos_Val_for_Lag_6",0.00367944831228614,-0.00810393147040593,0.0104723567648603,0.01
"20","df_in[, -1]Pos_Val_for_Lag_7",0.00300267353790524,-0.0154370393908347,0.0185297106262483,0.01
"21","df_in[, -1]Pos_Val_for_Lag_8",0.000162705340462497,-0.00404527527461822,0.0236673676648941,0.01
