"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0301210433659275,-0.0325057083213936,-0.02760676561696,0.01
"2","df_in[, -1]Diff_Index_1",-0.000568506979403743,-0.00211316371513192,-0.000105350552084465,0.01
"3","df_in[, -1]Diff_Index_2",4.18756889261708e-05,-0.00261364088187648,0.00110038792594809,0.01
"4","df_in[, -1]Diff_Index_3",0.003473625971881,0.000971862111122289,0.00735653099078102,0.01
"5","df_in[, -1]Diff_Index_4",-0.0129816029197973,-0.0190417090152295,-0.0061534114126605,0.01
"6","df_in[, -1]Lag_1",0.362662353575881,-0.0301771156196837,0.635337868622027,0.01
"7","df_in[, -1]Lag_2",0.375075868831613,0.24427854542247,0.394464640584437,0.01
"8","df_in[, -1]Lag_3",-0.0343163668268979,-0.196801939681009,0.116739990268411,0.01
"9","df_in[, -1]Lag_4",0.37613510232254,0.202795265997726,0.393071274784256,0.01
"10","df_in[, -1]Lag_5",-0.10993057703639,-0.241084179733802,0.00669147656074942,0.01
"11","df_in[, -1]Lag_6",0.225851173180429,0.124643471993171,0.351195062806567,0.01
"12","df_in[, -1]Lag_7",0.121234291326955,0.00702305135329368,0.278884167128294,0.01
"13","df_in[, -1]Lag_8",0.113403792536316,-0.0294501110826485,0.12255948966315,0.01
