Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2008-01-04,-0.0248118342004231,-0.0239614638088141,-0.0290942575438125,-0.0162581519605015,-0.0346016343273879,-0.0220957455455698,-0.0261095734179307,-0.0315969173725235,-0.027025150783816
2008-01-07,-0.000849645663245191,-0.020888388996179,-0.0125068130786351,-0.000838605412298341,-0.0209562764093928,-0.0300034596034744,-0.0299166793923846,-0.0333533408982073,-0.0270424618660794
2008-01-08,-0.0162801552029759,-0.016031954923861,-0.016247150282574,-0.0160884578561306,-0.0357584528319459,-0.0288226536471353,-0.0280752818256844,-0.0270742069903035,-0.0270523771666253
2008-01-09,0.0104552681751429,-0.0230589584688879,-0.0222343411071984,-0.00643332693173023,-0.0192160925569446,-0.0297346275013166,-0.0308205078172927,-0.0332141708053481,-0.0270606414590865
2008-01-10,0.00653267910319322,-0.02178562243626,-0.0221443419021038,-0.0232452970467659,-0.0347611302322407,-0.0298326743396453,-0.0300912315627244,-0.0330767814754172,-0.0270704319043397
2008-01-11,-0.00810126171448111,-0.0218324988624902,-0.029384803485667,-0.0210814413570867,-0.0213054589073723,-0.0294046903994829,-0.0279716979928535,-0.0327214925760349,-0.0271020918273529
2008-01-14,0.00803070549721419,-0.0225465693435693,-0.0213603149137835,-0.0108669485050222,-0.0229451358224923,-0.0292087895842102,-0.0284330621594248,-0.0324510608566755,-0.0271115878861974
2008-01-15,-0.0222590643071836,-0.0228757398345949,-0.0254495443269872,-0.0216314428650148,-0.0250363329701425,-0.0290145834785329,-0.0277252420133492,-0.0321273701753577,-0.0271211063596069
2008-01-16,-0.00864974291040976,-0.0150650791308194,-0.008269958323684,-0.00226005661444208,-0.0126153448121385,-0.0307200106087408,-0.0317929326254222,-0.0333532009614067,-0.0271318018998731
2008-01-17,-0.0262580046915497,-0.025562752880164,-0.0244436195570536,-0.011426172064726,-0.0248563788962472,-0.0305231517311385,-0.0309407787816277,-0.0330720189032839,-0.0271379681560192
2008-01-18,-0.010320789154652,-0.0167139277175936,-0.0101890743619086,0.000350700979269019,-0.0116255638803499,-0.0326748451353224,-0.0347826846167904,-0.0345399116157381,-0.0271405307358452
2008-01-22,-0.010198346864426,-0.0249097035402217,-0.0238351481572572,-0.0103764767833507,-0.025605731790527,-0.0325900478813266,-0.0344744507128589,-0.0383343226643469,-0.0271488838267613
2008-01-23,0.0237370018747995,-0.0223436384704088,-0.0286221818887215,-0.00938970686947102,-0.0240953514458534,-0.0324938154087532,-0.0349748734734865,-0.0345120740659444,-0.0271572520757692
2008-01-24,0.00840611462597618,-0.0252574186911438,-0.0262355316044148,-0.031543727852012,-0.0389092637331508,-0.0342001891788396,-0.0347843995178199,-0.0371714073876734,-0.0271813935224151
2008-01-25,-0.0145510126590036,-0.01829528935437,-0.0230575758524542,-0.0229746573502701,-0.0222372387671385,-0.0337756951437406,-0.0333096109246172,-0.0352653114193823,-0.0271904245107165
2008-01-28,0.0164012399212083,-0.0188127021912514,-0.0128816241283709,-0.00655696952430228,-0.0257591599528853,-0.0341907333810405,-0.0343777451567793,-0.0353885374704376,-0.0271982810785931
2008-01-29,0.00494177411109931,-0.0234919012453388,-0.0252866327797048,-0.0270356559173869,-0.0304953964277757,-0.0348286605401493,-0.0339704403957982,-0.0356777954674439,-0.0272072413497945
2008-01-30,-0.00738482722699807,-0.0229831561355159,-0.0229527053399242,-0.0200420652755465,-0.0171277212658525,-0.0339085891133976,-0.0321233143052194,-0.0351561916457325,-0.0272161306969559
2008-01-31,0.0180699419847823,-0.0225211064651701,-0.0232274842480072,-0.0121329823975069,-0.0228826040129496,-0.0333641426643378,-0.0318393764094826,-0.0374579388994693,-0.0272268117154685
2008-02-01,0.0159598413627897,-0.0171897788736852,-0.0253323810816257,-0.0274104994097296,-0.0322558174160906,-0.0342742288229743,-0.0316472573847134,-0.0397493823436376,-0.0272380621810292
2008-02-04,-0.012689305287827,-0.0204895759659652,-0.0250354065167599,-0.0261363197270741,-0.0287299587756703,-0.0348493052147178,-0.0313912084872266,-0.0353296450979033,-0.0272497795424803
2008-02-05,-0.0271387661454439,-0.0279772656023334,-0.0220465991158714,-0.00917802257485096,-0.0201894599367267,-0.0349522397658366,-0.0321785145994147,-0.0354315720275843,-0.0272550168784407
2008-02-06,-0.00808452763210621,-0.0198373351323425,-0.0152056605000287,0.000800919316791281,-0.0167405166523446,-0.0351194382978152,-0.0362290230930294,-0.0423752746755392,-0.0272860636161162
2008-02-07,0.00659198705997799,-0.0250322512594676,-0.0234158596434815,-0.0118530944413849,-0.0224857104216308,-0.036349438341306,-0.0356510534111826,-0.0367805793383154,-0.0272955900645594
