Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2016-01-06,-0.0126944555834765,-0.0202905351741053,-0.0231330355861683,-0.0172029556513836,-0.024660269310162,-0.0227173738755437,-0.0268729125983833,-0.0228380802666933,-0.0258707190130281
2016-01-07,-0.0242840622809242,-0.0243894765236193,-0.0248967695790795,-0.0113363107020677,-0.028293538350621,-0.0265683071715954,-0.031553917965253,-0.025261196743369,-0.0258243245108016
2016-01-08,-0.0110370977392966,-0.0228254137433467,-0.0317814949642474,-0.00482437326854158,-0.0335230527293506,-0.0363615332712462,-0.0405526387701419,-0.0353106109559036,-0.025885860419361
2016-01-11,0.000989390418147273,-0.0237853529097237,-0.0309016450081748,-0.0124875274062001,-0.0348912631239738,-0.0330585772780155,-0.0432118847142162,-0.0306723119603142,-0.0258784174160521
2016-01-12,0.00803607724959665,-0.0213459291353554,-0.0218554315677616,-0.0181876562337243,-0.0236461088467569,-0.0245880988340841,-0.0405724876077453,-0.02522434214273,-0.0258786384865252
2016-01-13,-0.0252570602686362,-0.0250881720379377,-0.0155899799782497,-0.0234607709460189,-0.0203170939524573,-0.0245323359685512,-0.0352797198505516,-0.0238672168399592,-0.0259072800117909
2016-01-14,0.016283555390447,-0.0235906367406538,-0.028447879741053,-0.00428358547071815,-0.0291150906265826,-0.0362021133485492,-0.0443557863530285,-0.0360880081289657,-0.0258680644732856
2016-01-15,-0.021699822639464,-0.0233540004009426,-0.0212486715122037,-0.0282174399306788,-0.0258431997217454,-0.0367905693914951,-0.0352852278526792,-0.0348919775942906,-0.0259296162058481
2016-01-19,0.00133034790280462,-0.0288035145639136,-0.0275139755477047,-0.010939570565563,-0.0244497210231943,-0.0406146069425218,-0.0428706391317364,-0.0377494455734743,-0.0259282426066693
2016-01-20,-0.0128979412799497,-0.0243939682070633,-0.0228835348975665,-0.021010213434927,-0.0282930632789413,-0.0297399754908129,-0.040130951801096,-0.0309600250971868,-0.0259265127302125
2016-01-21,0.00558641177454877,-0.0253554043367738,-0.0282848096816003,-0.0124561155957242,-0.0286985284323818,-0.0308602105131179,-0.0436746286233596,-0.0299851961779313,-0.0259240784420318
2016-01-22,0.0203075309621257,-0.0219421186846155,-0.0197910510944145,-0.0211488219457821,-0.0232342645043533,-0.0268102134816926,-0.0390015791334647,-0.0263893149065416,-0.0259212718110327
2016-01-25,-0.0152320934352126,-0.0197996004604156,-0.0134121515609288,-0.0267299431777627,-0.0157675522437975,-0.0339221557001856,-0.0287691432351631,-0.032482033386595,-0.0259178487873704
2016-01-26,0.0135510713966305,-0.0252241765605688,-0.0221874145304308,-0.0119133201097388,-0.0213569400255279,-0.0347902027754801,-0.0343127723391132,-0.0321748594536635,-0.0259136997776856
2016-01-27,-0.0109430181511474,-0.0205622105505052,-0.0210619061732881,-0.0228910009281845,-0.0213451760243971,-0.0342136546105925,-0.0281711585946865,-0.0310430055688478,-0.0259089926257259
2016-01-28,0.00519570842572481,-0.0245715942135102,-0.0258196423556864,-0.0140607213863488,-0.023436575611738,-0.0322019975984986,-0.0312248081895292,-0.0290410618062173,-0.0259037385989971
2016-01-29,0.0240850372796624,-0.0219454890592977,-0.0205599232043246,-0.0199525061407397,-0.0219044028193682,-0.0273384405914764,-0.0280134996615642,-0.0256782078054674,-0.0259889909939835
2016-02-01,-0.000361400032674375,-0.0224727527277868,-0.0136295924971533,-0.0290913858708148,-0.0136281849669508,-0.0366576023343187,-0.0172896723894859,-0.0352508599762065,-0.0259900421674528
2016-02-02,-0.0181867949425527,-0.0227990476548637,-0.0162030311438433,-0.0188058624273229,-0.0162680244050754,-0.0268185111860967,-0.0177460084835279,-0.0292170544762864,-0.0259910782143325
2016-02-03,0.00597732968468279,-0.0279534495480091,-0.0299048552370178,-0.0112614362363415,-0.0254440057697294,-0.0325635118425033,-0.0259636461682925,-0.0322983326929848,-0.0252556112339106
2016-02-04,0.00156683031961791,-0.0219472111783772,-0.0264894241090389,-0.021115702504873,-0.0253273330584306,-0.028050943028389,-0.0229704712112035,-0.0280002632756962,-0.0252572887192301
2016-02-05,-0.0192338003355177,-0.0237722151710993,-0.0199613037689202,-0.0194273064767348,-0.0201922094897197,-0.022594130336346,-0.0220596272153134,-0.0243941231708078,-0.025252807487801
2016-02-08,-0.0135525013455728,-0.022756229058769,-0.0266767840264702,-0.007879751851035,-0.031050617369181,-0.0307828094719857,-0.0298958618810512,-0.0307322736922192,-0.0252646196814633
2016-02-09,5.40599863683155e-05,-0.0260493323159179,-0.031595427175388,-0.0116379600502643,-0.03242016927585,-0.0318867355039386,-0.0346513942858026,-0.0301988288462382,-0.0252279195402691
2016-02-10,-0.000863367652626401,-0.0248360381594151,-0.0245922210532736,-0.0204737596987595,-0.0248722267516212,-0.0238496883521505,-0.0331967845422963,-0.0257856716166337,-0.0252645973302521
2016-02-11,-0.0130932667173482,-0.0240828209387865,-0.0196868258951917,-0.0182574112168904,-0.0263148858419439,-0.0197014578799879,-0.0323089548248269,-0.0229111432414653,-0.0253060943939116
2016-02-12,0.0204071948497564,-0.0231850632895818,-0.0253364467761285,-0.0102759950611209,-0.0246376720855087,-0.0251546869486859,-0.0366930150118512,-0.0256409350760414,-0.0253110221359943
2016-02-16,0.016737255136249,-0.0194455245261545,-0.0171069488842388,-0.0282346325324525,-0.0201334177158446,-0.0330245733828131,-0.0267187707673152,-0.0322168892929276,-0.0253049446853872
2016-02-17,0.0162027852589706,-0.0220623682682161,-0.0115737450232063,-0.0277376347686165,-0.0106109259769574,-0.0352365164409353,-0.0192973404230024,-0.0329438773356576,-0.0252988214642984
2016-02-18,-0.00410422015122602,-0.0202780902601343,-0.0114623964866445,-0.0249020746031362,-0.0118204174684298,-0.0361775366234111,-0.0127993236953932,-0.0330139786685801,-0.0252926763861584
2016-02-19,-0.000468613108806082,-0.0205726366071573,-0.0232641361679401,-0.0121554224423977,-0.0192522261578913,-0.02894609832118,-0.015483953383366,-0.0280598081210706,-0.0252865344884341
2016-02-22,0.0143754879425559,-0.0222091169844002,-0.0254652040695371,-0.0178504318248628,-0.0237230247800447,-0.0224080051248681,-0.0158838266472019,-0.0243773497417151,-0.0252806930224056
2016-02-23,-0.0127100370611783,-0.0201582720657713,-0.0188278297247752,-0.0233575673982386,-0.0147586972970816,-0.0275510170388686,-0.0104523366976543,-0.0272186113635411,-0.0252678288751556
2016-02-24,0.00456515667421975,-0.0221612676205827,-0.0234302997270641,-0.0103250436189184,-0.0232232650391009,-0.0294680068335763,-0.0186024431529995,-0.0277182786633001,-0.0252675633891052
2016-02-25,0.0120391103766497,-0.0210587093175896,-0.0230397414599782,-0.0189521824890842,-0.0229290025342625,-0.0253449436379451,-0.017006376728149,-0.024675794325273,-0.0252616807972138
2016-02-26,-0.00230416133419187,-0.0196720996981965,-0.0183152878232094,-0.0208507353006119,-0.0176953452866675,-0.027755066829753,-0.0138450694715684,-0.0259305559706273,-0.0253447679802822
2016-02-29,-0.00787336338645339,-0.0177404309326401,-0.0190572376121492,-0.0137010672751646,-0.0225377885570992,-0.0228963241451648,-0.0153426310039588,-0.0231273282525824,-0.025340668410731
2016-03-01,0.0232348383928587,-0.0234600373651763,-0.0262101323883294,-0.0140152805360092,-0.0242704234078357,-0.0236545376911938,-0.0191727562851624,-0.0229510906610039,-0.025309048964675
2016-03-02,0.00448256811030046,-0.0189255340423361,-0.0165456183442592,-0.0293746501775799,-0.0170888007616465,-0.0339709788226964,-0.0103462434330688,-0.0334223464091624,-0.0253062800256701
2016-03-03,0.00391190627116345,-0.0208145181301357,-0.0154370755486879,-0.0186726816742544,-0.0119061513627858,-0.0279075708031632,-0.0113695889139041,-0.0284053074448844,-0.0253086096472109
2016-03-04,0.00324832323429014,-0.0198624218475537,-0.0191064952440081,-0.0168550962559088,-0.0200531298598818,-0.0240185398821255,-0.0109995663196752,-0.024979896645502,-0.0253257910460594
2016-03-07,0.000798003987283025,-0.0192152496398657,-0.0231611101638553,-0.0175029770678331,-0.0214565902654267,-0.021333812017737,-0.00818047019019643,-0.0226698007707513,-0.0252958663309108
2016-03-08,-0.0109778088417398,-0.0200194590564941,-0.0217874091402698,-0.0164885333487159,-0.0221851812842453,-0.0181974714119414,-0.00887910906904736,-0.0209430217380035,-0.0253587593278771
2016-03-09,0.00492716639855217,-0.0227878323650285,-0.0265029013456563,-0.01073891545322,-0.0281769670743361,-0.0229210018051885,-0.0168080677434789,-0.0233462173558159,-0.025344300819668
2016-03-10,0.000802123201010474,-0.0200918698645401,-0.0228369241544072,-0.0191582819867033,-0.0225974752569216,-0.0217747094570046,-0.0158450981527195,-0.0220397725155032,-0.0253234742793067
2016-03-11,0.0160084234967472,-0.0166935419181314,-0.0207328570881061,-0.0132274628821758,-0.021250433978803,-0.0184568394364084,-0.0157138807035574,-0.0205533657645275,-0.0253501614003312
2016-03-14,-0.00128308678802025,-0.0160350806731923,-0.0146763961972643,-0.0213544284056226,-0.0193153367740643,-0.0263058882416267,-0.0111938382003956,-0.0265459185383824,-0.0253295788721966
2016-03-15,-0.00163099352417184,-0.0207661610971121,-0.0200490736460085,-0.0152602985741301,-0.0194200453391167,-0.0213980457769758,-0.0125523075726389,-0.0234250020568228,-0.0253078293284682
2016-03-16,0.00577031730710775,-0.0227548001021793,-0.0232913768301204,-0.0171596083383439,-0.0223688720999843,-0.0187708902559904,-0.0139533382408814,-0.0214703927371251,-0.0253567642796328
