"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0178923609882048,-0.0194313807360537,-0.00897758658388314,0.01
"2","df_in[, -1]Diff_Index_1",2.17116907702094e-05,-0.00467216030515129,0.0011272599619516,0.01
"3","df_in[, -1]Diff_Index_2",-0.00111060082703641,-0.00187470364463958,0.00175408935929412,0.01
"4","df_in[, -1]Diff_Index_3",0.00255276976634612,-0.00094481829771701,0.00448204155439286,0.01
"5","df_in[, -1]Diff_Index_4",0.000763982403675902,-0.00137320643329841,0.00188763488351773,0.01
"6","df_in[, -1]Diff_Index_5",0.00575648135998895,-0.00385369802249612,0.00676815494986212,0.01
"7","df_in[, -1]Diff_Index_6",-0.00160048930275975,-0.00653984602200321,0.00634463099638554,0.01
"8","df_in[, -1]Diff_Index_7",0.00311700676858194,-0.000852225264596141,0.0046201011072322,0.01
"9","df_in[, -1]Diff_Index_8",-0.000274652787472923,-0.00277464127816885,0.00279068543959887,0.01
"10","df_in[, -1]Diff_Index_9",0.00213745936295121,-0.00186787059581022,0.00993367499878435,0.01
"11","df_in[, -1]Diff_Index_10",0.00447149405215192,0.00099610127633652,0.0111437399140433,0.01
"12","df_in[, -1]Diff_Index_11",-0.00221837208046747,-0.00490776042450436,0.00302737205354401,0.01
"13","df_in[, -1]Lag_1",0.172184365428633,-1.84469024558782,0.320332135981906,0.01
"14","df_in[, -1]Lag_2",-0.611742837581109,-1.7342908622435,-0.437033997890595,0.01
"15","df_in[, -1]Lag_3",-0.068469801828033,-1.45025384394289,0.165890175379604,0.01
"16","df_in[, -1]Lag_4",-0.193544806331517,-1.38538651584693,0.336334372869286,0.01
"17","df_in[, -1]Lag_5",-0.44452364344933,-1.04661381212483,-0.282369798012797,0.01
