"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0173530075587119,-0.0202774923741593,-0.0153720638801115,0.05
"2","df_in[, -1]Diff_Index_1",0.00067114463995195,-0.00866452328732737,0.00606209714736757,0.05
"3","df_in[, -1]Diff_Index_2",-0.000151956084763161,-0.00180653457939501,0.00136097164480038,0.05
"4","df_in[, -1]Diff_Index_3",0.00220102832344399,0.000326432918105704,0.00437378637089706,0.05
"5","df_in[, -1]Diff_Index_4",0.0009458302765948,-0.00112261056226448,0.00253871436775754,0.05
"6","df_in[, -1]Diff_Index_5",0.00145544335541085,-0.00281991703827796,0.00485823791386211,0.05
"7","df_in[, -1]Diff_Index_6",-0.00180945780036209,-0.00528593017988884,0.00363733441410392,0.05
"8","df_in[, -1]Diff_Index_7",0.00290327931923891,-0.000481876194421841,0.004331088322226,0.05
"9","df_in[, -1]Diff_Index_8",-0.00235556256281835,-0.00526362108434974,0.00428505316246542,0.05
"10","df_in[, -1]Diff_Index_9",0.00289434573024748,-0.000179007758349646,0.0104509975619929,0.05
"11","df_in[, -1]Diff_Index_10",0.00427289492611635,-0.00060666120398527,0.007475480556365,0.05
"12","df_in[, -1]Diff_Index_11",-0.00367733395323019,-0.00672861626800308,0.00680120883906958,0.05
"13","df_in[, -1]Diff_Index_12",-0.000431136263600201,-0.00371724876879305,0.00257961492386275,0.05
"14","df_in[, -1]Diff_Index_13",-0.00112615342861539,-0.00263499109179237,0.00358327901017942,0.05
"15","df_in[, -1]Diff_Index_14",0.00197379582775985,-0.00221028450398613,0.00798508013574174,0.05
"16","df_in[, -1]Diff_Index_15",-0.00239026716813046,-0.00850911395139887,0.0016967984535978,0.05
"17","df_in[, -1]Diff_Index_16",-0.0033821619757222,-0.0108336935432467,0.00269508701524336,0.05
"18","df_in[, -1]Diff_Index_17",-0.00326322750594373,-0.0104336819418264,0.0016996856274772,0.05
"19","df_in[, -1]Diff_Index_18",-0.000937042316078581,-0.00960950299323398,0.00476780998114738,0.05
"20","df_in[, -1]Diff_Index_19",0.0123947230901925,0.00221691862565998,0.0204809137946101,0.05
"21","df_in[, -1]Diff_Index_20",-0.000826421262608663,-0.00941013871874737,0.00655646850961985,0.05
"22","df_in[, -1]Diff_Index_21",-0.0117689519412119,-0.0242002171456024,0.00898071959697171,0.05
"23","df_in[, -1]Lag_1",0.328891289460432,-3.37232426778075,2.47073792996196,0.05
"24","df_in[, -1]Lag_2",0.0114730952691945,-0.0986488343681639,0.118493587554865,0.05
"25","df_in[, -1]Lag_3",-0.0879096939971548,-0.213892341794002,0.0228158651301594,0.05
"26","df_in[, -1]Lag_4",0.296124120909176,0.190646907565826,0.413982866048932,0.05
"27","df_in[, -1]Lag_5",-0.116010826469046,-0.188005312460494,0.0183157569166288,0.05
"28","df_in[, -1]Lag_6",0.0616910561224741,-0.0820040890049458,0.223624699458145,0.05
"29","df_in[, -1]Lag_7",-0.0142372695564199,-0.109054451955892,0.0798325262327407,0.05
"30","df_in[, -1]Lag_8",0.0372333847373639,-0.0376697184096254,0.147873483266788,0.05
"31","df_in[, -1]Lag_9",-0.0292953061077128,-0.190609607875452,0.102954609707805,0.05
"32","df_in[, -1]Lag_10",0.146454245733386,0.0660340901207385,0.246722187451877,0.05
