"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0201840423601546,-0.0260829097972362,-0.0134881996789383,0.05
"2","df_in[, -1]Diff_Index_1",-0.00179766431297358,-0.00883533415148105,0.0048206089426125,0.05
"3","df_in[, -1]Diff_Index_2",-0.000141094677684992,-0.0014939408430012,0.00110380101876421,0.05
"4","df_in[, -1]Diff_Index_3",0.00257545810218771,0.000577405808637918,0.00449521059605542,0.05
"5","df_in[, -1]Diff_Index_4",-1.49324662616978e-05,-0.00138074700350684,0.0016818449898578,0.05
"6","df_in[, -1]Diff_Index_5",0.000650287724965739,-0.00322111865053526,0.00462847321906377,0.05
"7","df_in[, -1]Diff_Index_6",0.000556697480180647,-0.00277686819585886,0.00531375097468206,0.05
"8","df_in[, -1]Diff_Index_7",0.00327145276277738,0.000349626516255244,0.00540863689755443,0.05
"9","df_in[, -1]Diff_Index_8",-0.000866839460223406,-0.00652889220201091,0.00348774499702133,0.05
"10","df_in[, -1]Diff_Index_9",0.00545939995891126,0.000669094016493033,0.00925086374396434,0.05
"11","df_in[, -1]Diff_Index_10",0.00137000544482588,-0.000851182115089838,0.00583208783875799,0.05
"12","df_in[, -1]Diff_Index_11",-0.000634879687601251,-0.00476965490148087,0.0059494585492277,0.05
"13","df_in[, -1]Diff_Index_12",-0.000220681722257077,-0.00443812519205245,0.00527944882135884,0.05
"14","df_in[, -1]Diff_Index_13",0.000534336083597911,-0.00239296532363403,0.00350995564043618,0.05
"15","df_in[, -1]Diff_Index_14",0.00374775983047922,-0.00146220650258631,0.00753606680915603,0.05
"16","df_in[, -1]Diff_Index_15",-0.00237168855082473,-0.00915892586220493,0.00327876501456959,0.05
"17","df_in[, -1]Diff_Index_16",-0.00141765502627078,-0.00808522861926166,0.0031463438674836,0.05
"18","df_in[, -1]Diff_Index_17",-0.00170998594910515,-0.0113694242962906,0.00381498395840245,0.05
"19","df_in[, -1]Diff_Index_18",-0.00426096557521109,-0.0121735277313985,0.00730453095011192,0.05
"20","df_in[, -1]Diff_Index_19",0.00816432079608057,0.00079585079165465,0.0186730806095613,0.05
"21","df_in[, -1]Diff_Index_20",-0.0025083761716844,-0.0097726902589779,0.00793368562792878,0.05
"22","df_in[, -1]Diff_Index_21",-0.00290712901324919,-0.0188003209693401,0.00893070337795361,0.05
"23","df_in[, -1]Diff_Index_22",0.0124940301852012,-0.00594316227485896,0.016010185277235,0.05
"24","df_in[, -1]Lag_1",-0.814191007486629,-3.80913134855472,1.45196869496653,0.05
"25","df_in[, -1]Lag_2",0.199088589227562,-0.0383743328495601,0.431238708563633,0.05
"26","df_in[, -1]Lag_3",-0.02623736858421,-0.303020111003483,0.135929887508901,0.05
"27","df_in[, -1]Lag_4",0.164636185171335,-0.158164461325299,0.368802495325208,0.05
"28","df_in[, -1]Pos_Val_for_Lag_1",0.00670333854648258,0.00103452689556916,0.0118220082376147,0.05
"29","df_in[, -1]Pos_Val_for_Lag_2",-0.00424210922425751,-0.00927200676065277,0.00261561331237475,0.05
"30","df_in[, -1]Pos_Val_for_Lag_3",0.00024460481579343,-0.00312438625414131,0.00664993895789675,0.05
"31","df_in[, -1]Pos_Val_for_Lag_4",0.0034980904061016,-0.00347252249672399,0.00912454993131673,0.05
