Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2016-01-06,-0.0126944555834765,-0.0214776413396756,-0.0265765131105132,-0.0179980229668431,-0.0242884698280158,-0.0227173738755437,-0.0268729125983833,-0.0228380802666933,-0.0258707190130281
2016-01-07,-0.0242840622809242,-0.0293911867771706,-0.0199693481243218,-0.0145176789820989,-0.0263185866519647,-0.0265683071715954,-0.031553917965253,-0.025261196743369,-0.0258243245108016
2016-01-08,-0.0110370977392966,-0.0306625348286728,-0.0343669728402694,-0.0117540967220379,-0.0348475120982759,-0.0363615332712462,-0.0405526387701419,-0.0353106109559036,-0.025885860419361
2016-01-11,0.000989390418147273,-0.0270992499979697,-0.0322401617119272,-0.0155333163632749,-0.034747832592545,-0.0330585772780155,-0.0432118847142162,-0.0306723119603142,-0.0258784174160521
2016-01-12,0.00803607724959665,-0.0219266518922435,-0.0275148200444091,-0.0177359273292316,-0.0226671387450069,-0.0245880988340841,-0.0405724876077453,-0.02522434214273,-0.0258786384865252
2016-01-13,-0.0252570602686362,-0.0210819399201243,-0.0138728854126525,-0.019785677268234,-0.0182371945692415,-0.0245323359685512,-0.0352797198505516,-0.0238672168399592,-0.0259072800117909
2016-01-14,0.016283555390447,-0.0316591864274258,-0.0282600815463556,-0.0117554906638916,-0.0299540142043626,-0.0362021133485492,-0.0443557863530285,-0.0360880081289657,-0.0258680644732856
2016-01-15,-0.021699822639464,-0.016266038193685,-0.0256945305634239,-0.0223017348549236,-0.0249453291885753,-0.0367905693914951,-0.0352852278526792,-0.0348919775942906,-0.0259296162058481
2016-01-19,0.00133034790280462,-0.0322706967755712,-0.0248160372786071,-0.0139461980332945,-0.0225626830710669,-0.0406146069425218,-0.0428706391317364,-0.0377494455734743,-0.0259282426066693
2016-01-20,-0.0128979412799497,-0.0212721556475179,-0.0251021908078019,-0.0166244104368479,-0.0280518057628909,-0.0297399754908129,-0.040130951801096,-0.0309600250971868,-0.0259265127302125
2016-01-21,0.00558641177454877,-0.0285734542253612,-0.0207401620109899,-0.0157611880904129,-0.0270686779157292,-0.0308602105131179,-0.0436746286233596,-0.0299851961779313,-0.0259240784420318
2016-01-22,0.0203075309621257,-0.0192036635859895,-0.0313223340786433,-0.0199599407986396,-0.0236732943820357,-0.0268102134816926,-0.0390015791334647,-0.0263893149065416,-0.0259212718110327
2016-01-25,-0.0152320934352126,-0.0141814299062348,-0.00693079820591951,-0.0217237451926846,-0.016349107282195,-0.0339221557001856,-0.0287691432351631,-0.032482033386595,-0.0259178487873704
2016-01-26,0.0135510713966305,-0.0288001972553557,-0.0253190788953264,-0.0142473193812189,-0.0204479164159973,-0.0347902027754801,-0.0343127723391132,-0.0321748594536635,-0.0259136997776856
2016-01-27,-0.0109430181511474,-0.0171550238434129,-0.0173414258031282,-0.020550541759577,-0.0226037377470189,-0.0342136546105925,-0.0281711585946865,-0.0310430055688478,-0.0259089926257259
2016-01-28,0.00519570842572481,-0.0253525333293698,-0.0280755132914742,-0.0147900147499605,-0.0249535673827365,-0.0322019975984986,-0.0312248081895292,-0.0290410618062173,-0.0259037385989971
2016-01-29,0.0240850372796624,-0.0204906347677042,-0.0213478801129746,-0.0191317151450347,-0.0223242304311325,-0.0273384405914764,-0.0280134996615642,-0.0256782078054674,-0.0259889909939835
2016-02-01,-0.000361400032674375,-0.016212222783913,-0.00520003714088647,-0.0227982378555693,-0.0121562622849782,-0.0366576023343187,-0.0172896723894859,-0.0352508599762065,-0.0259900421674528
2016-02-02,-0.0181867949425527,-0.0214514219079814,-0.0216880757909315,-0.0167469216790167,-0.0176099611113401,-0.0268185111860967,-0.0177460084835279,-0.0292170544762864,-0.0259910782143325
2016-02-03,0.00597732968468279,-0.0313790788321075,-0.0186595219143526,-0.0132187336678395,-0.025261809503108,-0.0325635118425033,-0.0259636461682925,-0.0322983326929848,-0.0252556112339106
2016-02-04,0.00156683031961791,-0.0184953691676683,-0.0313544302877152,-0.0191830275973649,-0.0271528480198752,-0.028050943028389,-0.0229704712112035,-0.0280002632756962,-0.0252572887192301
2016-02-05,-0.0192338003355177,-0.0216995165241731,-0.0210304842683867,-0.0194165817612219,-0.0197863657381272,-0.022594130336346,-0.0220596272153134,-0.0243941231708078,-0.025252807487801
2016-02-08,-0.0135525013455728,-0.0284705193157211,-0.0217750513233573,-0.0129909286711146,-0.031786451073845,-0.0307828094719857,-0.0298958618810512,-0.0307322736922192,-0.0252646196814633
2016-02-09,5.40599863683155e-05,-0.0296130414312654,-0.0295420173770955,-0.0145142382688103,-0.0321738162173485,-0.0318867355039386,-0.0346513942858026,-0.0301988288462382,-0.0252279195402691
2016-02-10,-0.000863367652626401,-0.0230491217930202,-0.0298663827984874,-0.0180226945129346,-0.0229108009263324,-0.0238496883521505,-0.0331967845422963,-0.0257856716166337,-0.0252645973302521
2016-02-11,-0.0130932667173482,-0.023583489955497,-0.0182775871773206,-0.0177048713397089,-0.0254888008668915,-0.0197014578799879,-0.0323089548248269,-0.0229111432414653,-0.0253060943939116
2016-02-12,0.0204071948497564,-0.0278970427132124,-0.0228989332438092,-0.0151626451789672,-0.0257111767139978,-0.0251546869486859,-0.0366930150118512,-0.0256409350760414,-0.0253110221359943
2016-02-16,0.016737255136249,-0.0140339582449561,-0.0202463493382995,-0.0250259817788771,-0.0183351231836442,-0.0330245733828131,-0.0267187707673152,-0.0322168892929276,-0.0253049446853872
2016-02-17,0.0162027852589706,-0.0153107570194338,-0.0131393815182092,-0.0218942595765828,-0.0103233364634403,-0.0352365164409353,-0.0192973404230024,-0.0329438773356576,-0.0252988214642984
2016-02-18,-0.00410422015122602,-0.0160000962222636,-0.00864445842631393,-0.0222502293641533,-0.0118635325084817,-0.0361775366234111,-0.0127993236953932,-0.0330139786685801,-0.0252926763861584
2016-02-19,-0.000468613108806082,-0.0252537962246654,-0.0165605418846539,-0.0155503005806523,-0.0203445555937187,-0.02894609832118,-0.015483953383366,-0.0280598081210706,-0.0252865344884341
2016-02-22,0.0143754879425559,-0.022696973717146,-0.0262098504953076,-0.0185934142945048,-0.0234733725097757,-0.0224080051248681,-0.0158838266472019,-0.0243773497417151,-0.0252806930224056
2016-02-23,-0.0127100370611783,-0.0174769900733076,-0.0130351135572208,-0.0213868226804648,-0.015038585079341,-0.0275510170388686,-0.0104523366976543,-0.0272186113635411,-0.0252678288751556
2016-02-24,0.00456515667421975,-0.0276857859970647,-0.0200010507435024,-0.0142577663871127,-0.0228967882463969,-0.0294680068335763,-0.0186024431529995,-0.0277182786633001,-0.0252675633891052
2016-02-25,0.0120391103766497,-0.02181342630628,-0.0174319356836404,-0.0196681382678705,-0.0212417940762289,-0.0253449436379451,-0.017006376728149,-0.024675794325273,-0.0252616807972138
2016-02-26,-0.00230416133419187,-0.0191455486005793,-0.0188897576575262,-0.0197672221127841,-0.0167682036597608,-0.027755066829753,-0.0138450694715684,-0.0259305559706273,-0.0253447679802822
2016-02-29,-0.00787336338645339,-0.021574834079602,-0.0193282063843631,-0.0200661714497,-0.0223874258749724,-0.0228963241451648,-0.0153426310039588,-0.0231273282525824,-0.025340668410731
2016-03-01,0.0232348383928587,-0.0255291314724989,-0.0188532086817201,-0.0160347810471716,-0.0254784824849514,-0.0236545376911938,-0.0191727562851624,-0.0229510906610039,-0.025309048964675
2016-03-02,0.00448256811030046,-0.0121417285186664,-0.020884368370128,-0.0245812183342787,-0.0167530976232093,-0.0339709788226964,-0.0103462434330688,-0.0334223464091624,-0.0253062800256701
2016-03-03,0.00391190627116345,-0.0208274376636203,-0.0131122163454692,-0.0193921516602545,-0.0116870509088109,-0.0279075708031632,-0.0113695889139041,-0.0284053074448844,-0.0253086096472109
2016-03-04,0.00324832323429014,-0.0209671281257096,-0.0147359477687511,-0.0182638647057164,-0.0202942785430623,-0.0240185398821255,-0.0109995663196752,-0.024979896645502,-0.0253257910460594
2016-03-07,0.000798003987283025,-0.0197881004027739,-0.0213759775561817,-0.0185442141458216,-0.0215709768943977,-0.021333812017737,-0.00818047019019643,-0.0226698007707513,-0.0252958663309108
2016-03-08,-0.0109778088417398,-0.0214140368818914,-0.0246462043103519,-0.0188297900622337,-0.0214957539205217,-0.0181974714119414,-0.00887910906904736,-0.0209430217380035,-0.0253587593278771
2016-03-09,0.00492716639855217,-0.0281777391264684,-0.0179218598919582,-0.0135484402540216,-0.0274886429570264,-0.0229210018051885,-0.0168080677434789,-0.0233462173558159,-0.025344300819668
2016-03-10,0.000802123201010474,-0.019947790673908,-0.0237550565797617,-0.0193796276508386,-0.0223748224298409,-0.0217747094570046,-0.0158450981527195,-0.0220397725155032,-0.0253234742793067
2016-03-11,0.0160084234967472,-0.0222621541266556,-0.0196418624812157,-0.0184252892205282,-0.0197920064640667,-0.0184568394364084,-0.0157138807035574,-0.0205533657645275,-0.0253501614003312
2016-03-14,-0.00128308678802025,-0.0152995840921587,-0.0154515566494052,-0.0216806124901512,-0.0192643181516123,-0.0263058882416267,-0.0111938382003956,-0.0265459185383824,-0.0253295788721966
2016-03-15,-0.00163099352417184,-0.023058322809694,-0.0161672746870135,-0.017354925509744,-0.01992344219309,-0.0213980457769758,-0.0125523075726389,-0.0234250020568228,-0.0253078293284682
2016-03-16,0.00577031730710775,-0.0241147612196359,-0.0226396981384448,-0.018583498873622,-0.0217937600574857,-0.0187708902559904,-0.0139533382408814,-0.0214703927371251,-0.0253567642796328
2016-03-17,0.00632420478660833,-0.0214896791465781,-0.0187917574006284,-0.018161576149503,-0.0179410018310988,-0.0199060917064881,-0.0126325235238654,-0.0211935921434232,-0.0253319778816367
2016-03-18,0.00392194150664782,-0.0198357354798932,-0.0202687540054535,-0.0193050209420018,-0.0192277265733749,-0.0209216122897321,-0.0114932220425348,-0.0212301723417494,-0.025307210071537
2016-03-21,0.00141780675150827,-0.0221244987971509,-0.0122490684463267,-0.0196360311726768,-0.0172404226108346,-0.0199670335522919,-0.0111356494865789,-0.0205168757940712,-0.0253571320293747
2016-03-22,-0.000537699899093802,-0.0216188579098068,-0.0202664669079024,-0.0187399298284726,-0.0201873588319877,-0.0178025722650573,-0.0114853115283033,-0.0196840420982617,-0.0253781765345679
2016-03-23,-0.00662133059648173,-0.0225072746562266,-0.021093558978757,-0.01851429087114,-0.0252303316995441,-0.0159794907476685,-0.0124237662559881,-0.0191332786069312,-0.0244461927230007
2016-03-24,-0.000442805438307659,-0.0267086345654117,-0.0214049037591101,-0.0155617599617452,-0.0227890200113417,-0.0188317801280207,-0.0162981320964332,-0.0202021075297824,-0.0244386501200689
2016-03-28,0.000590495006455249,-0.0228334162068717,-0.0216841652509184,-0.0185503965986952,-0.0246465205132907,-0.0165163156240713,-0.0166079002430962,-0.0194368915563221,-0.024391791477359
2016-03-29,0.00920754137641921,-0.0218021149999916,-0.0218918097169066,-0.0174386665977722,-0.0194855349141482,-0.0152662824902617,-0.0165105098390885,-0.018991754709616,-0.0244176397748604
2016-03-30,0.00437813606234805,-0.0211903106739376,-0.0170420737590096,-0.018379907405664,-0.0187407863490353,-0.0200801940080728,-0.0138794465530953,-0.0213537623411198,-0.0243961951571733
2016-03-31,-0.0024298859597689,-0.0201319978738735,-0.0170828294783381,-0.019073477163348,-0.0180875031650169,-0.019771576992035,-0.012938694812989,-0.0207049469324842,-0.0243973396184337
2016-04-01,0.00678894270013863,-0.0249030809167983,-0.0203259559109669,-0.017562254459893,-0.0234371946275149,-0.0183397341907287,-0.014229429281865,-0.0199154719802092,-0.0244384167821936
2016-04-04,-0.00324321283799733,-0.0216725832483369,-0.0168324254497451,-0.0200277561532246,-0.0154065947709962,-0.0203105170555258,-0.0130787251904582,-0.0206964100533176,-0.0244139113335765
2016-04-05,-0.0100381955672306,-0.0244447549955232,-0.0206537402245921,-0.0170326605137002,-0.02328878700223,-0.0191757009995526,-0.0151419201152976,-0.0200541356480367,-0.0243840812825623
2016-04-06,0.010862020332719,-0.0277083900127237,-0.0210930541900615,-0.0171167878414722,-0.0242189522224687,-0.022885133363252,-0.0194353712229498,-0.0223502388250307,-0.0244072676356657
