Index,PG,MV CAViaR,MV CAViaR + AR,MV CAViaR + SAV,MV CAViaR + AS,SAV,Abs. Slope,Ind. GARCH,Adaptive
2008-01-04,-0.0248118342004231,-0.0108007299696286,-0.011075750411031,-0.00623661298389238,-0.00928907231166441,-0.0106862941308743,-0.0130244022840777,-0.0110678713039141,-0.0100283120557638
2008-01-07,-0.000849645663245191,-0.00974231630722391,-0.0122660844888041,0.00171562219138093,-0.0161362228768046,-0.0132288758185838,-0.0158124640755702,-0.0133750969882566,-0.0100909531983314
2008-01-08,-0.0162801552029759,-0.0109756777909458,-0.0129265186542173,-0.00341122686075916,-0.0117465452194068,-0.0122612091203292,-0.0153267847288111,-0.0128139792741785,-0.0101136158210232
2008-01-09,0.0104552681751429,-0.0101480704588486,-0.0121807516831153,-0.00171496761013819,-0.0141616390064118,-0.0131246937894633,-0.0170751809253517,-0.0132845904667511,-0.0103722535388562
2008-01-10,0.00653267910319322,-0.0114008783428307,-0.0117339156216457,-0.00944891197140566,-0.0111841579959649,-0.0132428770866003,-0.0159867064655625,-0.0131331230721442,-0.0103362099915402
2008-01-11,-0.00810126171448111,-0.0110612561641036,-0.0103035927951663,-0.0128590160509287,-0.0102043865876577,-0.012909532642355,-0.0153053733945685,-0.0127470046784747,-0.0100397720312152
2008-01-14,0.00803070549721419,-0.0100295813613177,-0.00722698884650188,-0.00491789949342684,-0.00601075248520755,-0.0127877664625565,-0.0155667009265152,-0.0124792494953874,-0.0100300194300478
2008-01-15,-0.0222590643071836,-0.0111733777537965,-0.0106810586583656,-0.009771705774034,-0.010361775542119,-0.0126712482377209,-0.0148132847743452,-0.0122298358158781,-0.0100233287313496
2008-01-16,-0.00864974291040976,-0.00965572371072841,-0.0102436459159696,-0.000403794932625811,-0.0129804126854104,-0.0141590119616537,-0.0174159996078285,-0.0137032693996286,-0.0103360801535324
2008-01-17,-0.0262580046915497,-0.0101702629271029,-0.00883352924470788,0.00070968403684164,-0.00819422239062167,-0.01396319411225,-0.0178244696409516,-0.0134176563819161,-0.0102902110203692
2008-01-18,-0.010320789154652,-0.0095169210756225,-0.0107769310257479,0.00451974732520696,-0.0145395538119661,-0.0158825240636137,-0.0203994147484818,-0.0158168135929904,-0.0104907406188382
2008-01-22,-0.010198346864426,-0.0106396840689292,-0.0141199375205721,0.000400382408776849,-0.0153498091420525,-0.0157424876424469,-0.0208910644877,-0.0153415564585682,-0.0105016190661903
2008-01-23,0.0237370018747995,-0.00978600413877938,-0.00586698883916177,-9.17094550350853e-05,-0.0047222650895852,-0.0156036593750902,-0.0213461773397216,-0.0150886014455957,-0.0105231423911252
2008-01-24,0.00840611462597618,-0.0113353836250926,-0.00490798918831498,-0.0138499269063487,0.000486943441329924,-0.0168620822682643,-0.0197554623877741,-0.0161424791225368,-0.0105233443786076
2008-01-25,-0.0145510126590036,-0.0115097504483449,-0.0137352673593941,-0.0175704443862839,-0.0142027948940615,-0.0164466590089546,-0.0188171608151615,-0.015498636381419,-0.0104821769355254
2008-01-28,0.0164012399212083,-0.0100422216201427,-0.0103577393500169,-0.00371558106676768,-0.0114420287235816,-0.0166888623654609,-0.0198309122469079,-0.0155191299621194,-0.0108628999250464
2008-01-29,0.00494177411109931,-0.0113983294317626,-0.00893510677777778,-0.0113025542868509,-0.0062893786361516,-0.0166595634199534,-0.0184661672819885,-0.0156266551579973,-0.0108748669166344
2008-01-30,-0.00738482722699807,-0.0111238583874304,-0.0116469123348443,-0.0138944952559297,-0.0122776213259422,-0.0159148712567652,-0.0175315686723511,-0.0149053087911153,-0.0108753548278119
2008-01-31,0.0180699419847823,-0.0105830859214974,-0.0122066688910235,-0.00660872597184706,-0.0122504624306576,-0.0154675989791246,-0.0177400872867593,-0.0144621680766768,-0.0108432814421067
2008-02-01,0.0159598413627897,-0.0113989955679985,-0.00816290044339536,-0.0132094348531992,-0.00493272357189484,-0.0160612338038053,-0.0165067169714653,-0.0149117754715284,-0.0108624836536088
2008-02-04,-0.012689305287827,-0.0114435736846034,-0.00957543028403389,-0.0180894550735661,-0.0072083509567919,-0.0164477850329201,-0.0154472681460687,-0.0150924190084897,-0.0105375385545765
2008-02-05,-0.0271387661454439,-0.0104810428289489,-0.0137020190799115,-0.00720695873153648,-0.0153307434866277,-0.0164337869438877,-0.0161842369618155,-0.0149700731145374,-0.0107596385945462
2008-02-06,-0.00808452763210621,-0.00916265295727501,-0.00778670889215266,0.00675508570760741,-0.0108911912398712,-0.0183868870033004,-0.0192675738258739,-0.0172918379392739,-0.0108854006587529
2008-02-07,0.00659198705997799,-0.0106110845748887,-0.0128019460837274,0.000111787900703841,-0.0131680367683202,-0.0177770080572747,-0.0195210595283612,-0.0166155437545073,-0.0108691684021306
2008-02-08,-0.00644179397015332,-0.011078930278214,-0.010445601885033,-0.00909741229338414,-0.0103738305896066,-0.0171078923099759,-0.0186609271580073,-0.0160900473089402,-0.0108883821506199
2008-02-11,0.00509669252778444,-0.0104706904270998,-0.0106875965402021,-0.00681534050819605,-0.0100930970360014,-0.016271394510133,-0.0186788270562611,-0.0156407949515228,-0.0105391856345154
