"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0115820905537004,-0.0133652368795768,-0.0105257870385485,0.1
"2","df_in[, -1]Diff_Index_1",-0.00128257801416694,-0.00360579809786416,0.00185091227858719,0.1
"3","df_in[, -1]Lag_1",-0.367040325992689,-1.20899478948574,0.943849265524726,0.1
"4","df_in[, -1]Lag_2",0.23933692947779,-0.0255478985610118,0.34986804975285,0.1
"5","df_in[, -1]Lag_3",0.0291478238520524,-0.131027070602449,0.16381330854859,0.1
"6","df_in[, -1]Lag_4",0.169043868423775,0.00471267837327012,0.285994874262793,0.1
"7","df_in[, -1]Lag_5",-0.0897628267258871,-0.223115967606854,0.152231575341023,0.1
"8","df_in[, -1]Lag_6",0.0857245915954615,0.0151562804138707,0.200744283798362,0.1
"9","df_in[, -1]Lag_7",0.120500177071444,-0.0315687111751553,0.267016811782881,0.1
"10","df_in[, -1]Lag_8",0.0200561420272312,-0.113938059204451,0.159489906674297,0.1
"11","df_in[, -1]Lag_9",0.0141143206124585,-0.137149601008989,0.191983222410636,0.1
