"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0183060225785057,-0.0335127126219134,-0.00830582014607861,0.05
"2","df_in[, -1]Diff_Index_1",0.00225667003180072,-0.0045707082173028,0.00373150906418076,0.05
"3","df_in[, -1]Diff_Index_2",0.000266162269349224,-0.00286875739102859,0.00179348483017064,0.05
"4","df_in[, -1]Diff_Index_3",-0.00195755131818989,-0.00505042875045873,0.00223409138750126,0.05
"5","df_in[, -1]Diff_Index_4",0.000251653071463444,-0.00473590633761997,0.00243919881702625,0.05
"6","df_in[, -1]Diff_Index_5",0.00652668279618971,-0.000459808547458976,0.00753393768053856,0.05
"7","df_in[, -1]Diff_Index_6",-0.000900723585483359,-0.0037076042288134,0.00154232268462616,0.05
"8","df_in[, -1]Diff_Index_7",0.00134519885755889,-0.00230265395071859,0.00668321199185885,0.05
"9","df_in[, -1]Diff_Index_8",-0.00266742533588663,-0.00344659605368887,0.00263718646160212,0.05
"10","df_in[, -1]Diff_Index_9",-0.00215487445413622,-0.00810089687013636,0.00448266264412107,0.05
"11","df_in[, -1]Lag_1",0.622392623571541,-2.15247773621414,1.58228927747566,0.05
"12","df_in[, -1]Pos_Val_for_Lag_1",0.00339008124444218,-0.01164254136462,0.0217140533193671,0.05
