"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0135650849821308,-0.015725445624796,-0.013210531052554,0.05
"2","df_in[, -1]Diff_Index_1",0.00011020666318685,-0.00119551525510324,0.00138344315353557,0.05
"3","df_in[, -1]Diff_Index_2",-0.000106633078580041,-0.000589569293384805,0.000611317675953025,0.05
"4","df_in[, -1]Lag_1",0.346700852872419,-0.212425891079157,0.90637361231885,0.05
"5","df_in[, -1]Lag_2",0.302803864245483,0.140278065462661,0.433305299362609,0.05
"6","df_in[, -1]Lag_3",0.15397186905754,-0.0203519082766185,0.277457771707059,0.05
"7","df_in[, -1]Lag_4",0.0319757080686296,-0.0683681687677173,0.252583230951766,0.05
"8","df_in[, -1]Lag_5",0.028903391759912,-0.137766437446845,0.271150964008821,0.05
"9","df_in[, -1]Lag_6",0.294698434829888,0.153309075959041,0.340774386991887,0.05
"10","df_in[, -1]Lag_7",0.0900228472371248,-0.0378731545803181,0.20737456996709,0.05
"11","df_in[, -1]Lag_8",0.143618541921117,0.0334584911378257,0.293918808992482,0.05
"12","df_in[, -1]Lag_9",0.0423662510669088,-0.0753174088275915,0.125575238290061,0.05
"13","df_in[, -1]Lag_10",0.153607056794726,-0.0082224571129659,0.25775517494593,0.05
