"","term","estimate","conf.low","conf.high","tau"
"1","(Intercept)",-0.0259959550644819,-0.0324272643041248,-0.0248058912796904,0.01
"2","df_in[, -1]Diff_Index_1",-0.00268779864664655,-0.0100847866675701,0.013291954165481,0.01
"3","df_in[, -1]Diff_Index_2",-0.00109512412791614,-0.00280738653670067,0.00052919479321427,0.01
"4","df_in[, -1]Diff_Index_3",0.00517906991569289,-0.00102281366422961,0.00816745237412781,0.01
"5","df_in[, -1]Diff_Index_4",0.000417715541736712,-0.00234846658741079,0.00280136158723399,0.01
"6","df_in[, -1]Diff_Index_5",0.00258951388234227,-0.00319721403978031,0.0101077215999076,0.01
"7","df_in[, -1]Diff_Index_6",0.0005587781590533,-0.00573331548815206,0.00543781474262608,0.01
"8","df_in[, -1]Diff_Index_7",0.00506507341642337,-0.00142721959894637,0.0070371103969859,0.01
"9","df_in[, -1]Diff_Index_8",0.00124695346392093,-0.00655009571403158,0.00852815982715098,0.01
"10","df_in[, -1]Diff_Index_9",0.00199775684678619,-0.00245565156523679,0.013253597398746,0.01
"11","df_in[, -1]Diff_Index_10",0.0057743160487857,-0.00102553532513052,0.00939584320807168,0.01
"12","df_in[, -1]Diff_Index_11",-0.00121187581128884,-0.0163033405401043,0.0086701139579217,0.01
"13","df_in[, -1]Diff_Index_12",0.000539404855370578,-0.0061803980865897,0.00911178944020453,0.01
"14","df_in[, -1]Diff_Index_13",0.00493435089402469,-0.0059250909141503,0.00967738153428999,0.01
"15","df_in[, -1]Diff_Index_14",-0.00205442174647656,-0.00760068492043338,0.0181875411502897,0.01
"16","df_in[, -1]Diff_Index_15",-0.00583979887356191,-0.0127892920772038,0.0124340479137396,0.01
"17","df_in[, -1]Diff_Index_16",-0.00159116638716785,-0.0214194188642875,0.00611384806951863,0.01
"18","df_in[, -1]Diff_Index_17",-0.000521627255751135,-0.00924893432134877,0.00658551412189795,0.01
"19","df_in[, -1]Diff_Index_18",-0.000803577824489642,-0.0139201991249759,0.00808280195080447,0.01
"20","df_in[, -1]Diff_Index_19",0.00770481302199686,-0.00372302679765456,0.0298505075774641,0.01
"21","df_in[, -1]Diff_Index_20",-0.00563657666144329,-0.0213899469373571,0.0244398553195391,0.01
"22","df_in[, -1]Lag_1",-0.955737957528757,-4.14752762502468,5.36178783432992,0.01
"23","df_in[, -1]Lag_2",0.130079082907387,-0.110258009237286,0.421273661445105,0.01
"24","df_in[, -1]Lag_3",-0.111738409135099,-0.242809830046599,0.46343858656251,0.01
"25","df_in[, -1]Lag_4",0.395679508227861,-0.0274376660748385,0.484132976634781,0.01
"26","df_in[, -1]Lag_5",-0.177735810982271,-0.370515816653398,0.163567335872048,0.01
"27","df_in[, -1]Lag_6",0.306465151371431,-0.0202620426287853,0.412673888823577,0.01
"28","df_in[, -1]Lag_7",0.106502468793878,-0.0802964761141982,0.192436520169357,0.01
"29","df_in[, -1]Lag_8",0.0583683824749295,-0.133903391243948,0.140840869795417,0.01
"30","df_in[, -1]Lag_9",-0.00580309064394241,-0.287030832052615,0.253597313642177,0.01
"31","df_in[, -1]Lag_10",0.197778051337572,0.129874592247169,0.226120735577259,0.01
